order_id,customer_id,orderDate,ProductType,OrderValue
538896,CUST10242,2025-08-24,Electronics,120.5
538897,CUST10242,2025-08-21,Electronics,504.4
538898,CUST10181,2025-08-13,Fashion,116.94
538899,CUST10081,2025-08-19,Holiday Items,105.84
538900,CUST10227,2025-08-09,Electronics,402.56
538901,CUST10179,2025-08-09,Accessories,352.71
538902,CUST10149,2025-08-12,Stationery,66.8
538903,CUST10116,2025-08-17,Gift Items,559.5
538904,CUST10099,2025-08-19,Gift Items,114.09
538905,CUST10112,2025-08-23,Stationery,831.84
538906,CUST10248,2025-08-23,Furniture,134.4
538907,CUST10069,2025-08-26,Kitchen,1200.12
538908,CUST10056,2025-08-09,Accessories,1120.56
538909,CUST10133,2025-08-04,Gift Items,31.0
538910,CUST10083,2025-08-19,Stationery,189.3
538911,CUST10009,2025-08-29,Stationery,638.8
538912,CUST10231,2025-08-28,Home Decor,152.92
538913,CUST10087,2025-08-11,Kitchen,156.06
538914,CUST10042,2025-08-10,Accessories,329.37
538915,CUST10113,2025-08-01,Toys,292.44
538916,CUST10112,2025-08-23,Holiday Items,722.5
538917,CUST10186,2025-08-09,Stationery,1005.1
538918,CUST10077,2025-08-13,Home Decor,355.2
538919,CUST10238,2025-08-29,Furniture,368.68
538920,CUST10069,2025-08-25,Toys,103.94
538921,CUST10132,2025-08-06,Gift Items,577.52
538922,CUST10242,2025-08-23,Furniture,533.35
538923,CUST10193,2025-08-19,Gift Items,457.2
538924,CUST10246,2025-08-26,Home Decor,241.35
538925,CUST10037,2025-08-25,Stationery,77.68
538926,CUST10001,2025-08-15,Gift Items,490.3
538927,CUST10079,2025-08-10,Kitchen,425.0
538928,CUST10112,2025-08-07,Kitchen,90.75
538929,CUST10217,2025-08-18,Stationery,82.44
538930,CUST10026,2025-08-12,Accessories,58.59
538931,CUST10055,2025-08-23,Accessories,998.4
538932,CUST10063,2025-08-23,Kitchen,801.44
538933,CUST10240,2025-08-25,Gift Items,140.8
538934,CUST10073,2025-08-29,Holiday Items,746.88
538935,CUST10126,2025-08-12,Toys,522.08
538936,CUST10046,2025-08-20,Electronics,28.55
538937,CUST10211,2025-08-17,Home Decor,270.42
538938,CUST10059,2025-08-21,Gift Items,879.68
538939,CUST10078,2025-08-07,Holiday Items,245.9
538940,CUST10047,2025-08-21,Holiday Items,84.8
538941,CUST10173,2025-08-13,Accessories,107.94
538942,CUST10046,2025-08-14,Gift Items,33.17
538943,CUST10028,2025-08-27,Accessories,661.36
538944,CUST10026,2025-08-24,Holiday Items,86.38
538945,CUST10148,2025-08-05,Furniture,21.4
538946,CUST10125,2025-08-01,Holiday Items,665.12
538947,CUST10109,2025-08-10,Fashion,745.04
538948,CUST10233,2025-08-26,Accessories,146.86
538949,CUST10183,2025-08-16,Stationery,555.72
538950,CUST10202,2025-08-04,Gift Items,1400.16
538951,CUST10223,2025-08-13,Kitchen,519.84
538952,CUST10182,2025-08-30,Toys,9.96
538953,CUST10158,2025-08-27,Accessories,128.6
538954,CUST10011,2025-08-10,Kitchen,65.6
538955,CUST10228,2025-08-02,Toys,565.8
538956,CUST10173,2025-08-11,Fashion,192.9
538957,CUST10076,2025-08-06,Stationery,66.27
538958,CUST10077,2025-08-11,Home Decor,36.48
538959,CUST10137,2025-08-02,Holiday Items,88.96
538960,CUST10025,2025-08-18,Gift Items,92.36
538961,CUST10229,2025-08-14,Fashion,230.61
538962,CUST10159,2025-08-23,Electronics,700.14
538963,CUST10020,2025-08-02,Stationery,832.44
538964,CUST10186,2025-08-20,Kitchen,42.0
538965,CUST10021,2025-08-24,Stationery,501.84
538966,CUST10048,2025-08-01,Fashion,260.75
538967,CUST10248,2025-08-14,Kitchen,201.66
538968,CUST10158,2025-08-10,Furniture,278.32
538969,CUST10178,2025-08-08,Home Decor,1234.44
538970,CUST10195,2025-08-07,Holiday Items,419.22
538971,CUST10048,2025-08-25,Fashion,451.3
538972,CUST10103,2025-08-20,Gift Items,976.68
538973,CUST10054,2025-08-14,Home Decor,172.7
538974,CUST10069,2025-08-09,Accessories,637.76
538975,CUST10005,2025-08-08,Stationery,83.46
538976,CUST10187,2025-08-10,Toys,39.96
538977,CUST10153,2025-08-21,Stationery,715.8
538978,CUST10143,2025-08-30,Home Decor,578.52
538979,CUST10211,2025-08-12,Accessories,255.12
538980,CUST10128,2025-08-24,Electronics,170.34
538981,CUST10100,2025-08-22,Fashion,1013.76
538982,CUST10147,2025-08-28,Kitchen,50.32
538983,CUST10022,2025-08-12,Electronics,684.6
538984,CUST10193,2025-08-10,Stationery,550.56
538985,CUST10040,2025-08-01,Toys,817.5
538986,CUST10111,2025-08-19,Holiday Items,227.55
538987,CUST10143,2025-08-10,Accessories,90.79
538988,CUST10034,2025-08-18,Holiday Items,186.4
538989,CUST10055,2025-08-07,Kitchen,27.8
538990,CUST10197,2025-08-06,Holiday Items,117.45
538991,CUST10056,2025-08-25,Holiday Items,606.0
538992,CUST10162,2025-08-12,Kitchen,200.15
538993,CUST10101,2025-08-18,Electronics,369.12
538994,CUST10074,2025-08-15,Accessories,485.12
538995,CUST10103,2025-08-06,Fashion,333.18
538996,CUST10196,2025-08-11,Accessories,65.09
538997,CUST10099,2025-08-04,Toys,248.37
538998,CUST10049,2025-08-14,Home Decor,935.76
538999,CUST10129,2025-08-20,Kitchen,75.12
539000,CUST10157,2025-08-11,Electronics,908.72
539001,CUST10176,2025-08-16,Kitchen,208.17
539002,CUST10227,2025-08-20,Holiday Items,31.02
539003,CUST10218,2025-08-07,Gift Items,750.96
539004,CUST10062,2025-08-28,Gift Items,458.7
539005,CUST10052,2025-08-30,Stationery,1126.1
539006,CUST10008,2025-08-29,Electronics,110.79
539007,CUST10155,2025-08-22,Accessories,564.6
539008,CUST10129,2025-08-15,Kitchen,384.48
539009,CUST10041,2025-08-30,Electronics,629.82
539010,CUST10002,2025-08-03,Home Decor,873.4
539011,CUST10221,2025-08-16,Holiday Items,835.04
539012,CUST10227,2025-08-09,Furniture,189.02
539013,CUST10166,2025-08-20,Furniture,173.22
539014,CUST10186,2025-08-27,Home Decor,54.03
539015,CUST10211,2025-08-27,Home Decor,489.35
539016,CUST10131,2025-08-30,Accessories,296.58
539017,CUST10038,2025-08-04,Fashion,760.16
539018,CUST10106,2025-08-12,Stationery,174.66
539019,CUST10124,2025-08-26,Electronics,329.31
539020,CUST10178,2025-08-21,Kitchen,69.55
539021,CUST10193,2025-08-16,Electronics,1081.6
539022,CUST10114,2025-08-23,Stationery,213.7
539023,CUST10071,2025-08-19,Toys,847.0
539024,CUST10134,2025-08-05,Fashion,91.96
539025,CUST10145,2025-08-12,Stationery,28.47
539026,CUST10041,2025-08-23,Toys,192.65
539027,CUST10173,2025-08-15,Fashion,291.75
539028,CUST10033,2025-08-23,Gift Items,269.67
539029,CUST10164,2025-08-09,Electronics,517.25
539030,CUST10078,2025-08-19,Gift Items,102.48
539031,CUST10131,2025-08-24,Furniture,32.98
539032,CUST10044,2025-08-29,Stationery,468.32
539033,CUST10081,2025-08-17,Furniture,214.47
539034,CUST10125,2025-08-30,Gift Items,281.46
539035,CUST10230,2025-08-16,Holiday Items,709.68
539036,CUST10088,2025-08-03,Electronics,81.08
539037,CUST10072,2025-08-05,Toys,133.8
539038,CUST10128,2025-08-12,Accessories,157.74
539039,CUST10210,2025-08-28,Furniture,101.2
539040,CUST10171,2025-08-12,Home Decor,358.44
539041,CUST10130,2025-08-11,Kitchen,608.8
539042,CUST10217,2025-08-18,Furniture,337.55
539043,CUST10115,2025-08-02,Toys,233.06
539044,CUST10205,2025-08-09,Gift Items,379.68
539045,CUST10117,2025-08-23,Gift Items,117.32
539046,CUST10142,2025-08-09,Fashion,117.58
539047,CUST10213,2025-08-24,Kitchen,179.64
539048,CUST10054,2025-08-02,Electronics,191.7
539049,CUST10123,2025-08-19,Accessories,285.28
539050,CUST10014,2025-08-26,Stationery,131.18
539051,CUST10114,2025-08-04,Kitchen,51.16
539052,CUST10151,2025-08-18,Electronics,256.9
539053,CUST10149,2025-08-01,Holiday Items,377.5
539054,CUST10200,2025-08-15,Electronics,174.2
539055,CUST10194,2025-08-09,Holiday Items,1190.9
539056,CUST10085,2025-08-06,Furniture,301.9
539057,CUST10077,2025-08-21,Fashion,629.2
539058,CUST10174,2025-08-09,Furniture,381.12
539059,CUST10029,2025-08-15,Gift Items,465.36
539060,CUST10250,2025-08-29,Furniture,32.7
539061,CUST10017,2025-08-06,Holiday Items,607.6
539062,CUST10114,2025-08-28,Stationery,68.05
539063,CUST10200,2025-08-07,Kitchen,1189.8
539064,CUST10079,2025-08-17,Stationery,110.2
539065,CUST10077,2025-08-22,Toys,695.4
539066,CUST10083,2025-08-05,Gift Items,278.36
539067,CUST10044,2025-08-26,Gift Items,370.2
539068,CUST10122,2025-08-17,Toys,122.31
539069,CUST10059,2025-08-09,Fashion,752.96
539070,CUST10078,2025-08-27,Stationery,1122.8
539071,CUST10091,2025-08-24,Stationery,115.44
539072,CUST10101,2025-08-19,Holiday Items,386.9
539073,CUST10015,2025-08-13,Holiday Items,92.06
539074,CUST10250,2025-08-05,Accessories,470.28
539075,CUST10052,2025-08-23,Electronics,23.95
539076,CUST10007,2025-08-12,Stationery,185.7
539077,CUST10143,2025-08-11,Furniture,763.44
539078,CUST10129,2025-08-20,Accessories,384.8
539079,CUST10042,2025-08-08,Stationery,75.25
539080,CUST10121,2025-08-19,Home Decor,1131.3
539081,CUST10181,2025-08-30,Accessories,666.56
539082,CUST10151,2025-08-20,Holiday Items,141.68
539083,CUST10088,2025-08-21,Fashion,14.42
539084,CUST10073,2025-08-30,Kitchen,550.92
539085,CUST10019,2025-08-24,Stationery,182.8
539086,CUST10039,2025-08-28,Toys,794.88
539087,CUST10023,2025-08-18,Accessories,349.8
539088,CUST10196,2025-08-18,Fashion,164.08
539089,CUST10177,2025-08-10,Home Decor,778.8
539090,CUST10223,2025-08-03,Stationery,279.66
539091,CUST10192,2025-08-15,Electronics,653.1
539092,CUST10118,2025-08-08,Stationery,120.75
539093,CUST10067,2025-08-23,Fashion,155.28
539094,CUST10106,2025-08-21,Holiday Items,18.98
539095,CUST10013,2025-08-26,Furniture,777.68
539096,CUST10096,2025-08-17,Home Decor,109.78
539097,CUST10224,2025-08-17,Stationery,955.92
539098,CUST10086,2025-08-19,Kitchen,723.72
539099,CUST10200,2025-08-18,Kitchen,137.84
539100,CUST10217,2025-08-17,Kitchen,253.08
539101,CUST10193,2025-08-07,Kitchen,741.8
539102,CUST10116,2025-08-15,Gift Items,788.72
539103,CUST10148,2025-08-21,Stationery,66.48
539104,CUST10190,2025-08-23,Holiday Items,645.1
539105,CUST10002,2025-08-10,Toys,49.67
539106,CUST10083,2025-08-08,Holiday Items,37.76
539107,CUST10150,2025-08-08,Stationery,98.76
539108,CUST10052,2025-08-22,Toys,675.48
539109,CUST10223,2025-08-23,Toys,644.76
539110,CUST10053,2025-08-05,Fashion,74.07
539111,CUST10155,2025-08-18,Home Decor,43.08
539112,CUST10084,2025-08-03,Stationery,197.88
539113,CUST10078,2025-08-07,Gift Items,319.32
539114,CUST10240,2025-08-08,Electronics,951.52
539115,CUST10231,2025-08-29,Accessories,34.26
539116,CUST10007,2025-08-13,Accessories,201.02
539117,CUST10113,2025-08-15,Holiday Items,188.8
539118,CUST10152,2025-08-13,Kitchen,106.64
539119,CUST10234,2025-08-17,Toys,232.78
539120,CUST10054,2025-08-25,Kitchen,201.6
539121,CUST10192,2025-08-12,Stationery,895.3
539122,CUST10205,2025-08-03,Furniture,199.52
539123,CUST10029,2025-08-17,Accessories,351.96
539124,CUST10108,2025-08-26,Holiday Items,3.35
539125,CUST10215,2025-08-10,Kitchen,88.36
539126,CUST10077,2025-08-21,Electronics,909.2
539127,CUST10100,2025-08-26,Accessories,157.86
539128,CUST10187,2025-08-09,Stationery,114.28
539129,CUST10046,2025-08-08,Toys,19.04
539130,CUST10036,2025-08-05,Accessories,17.53
539131,CUST10054,2025-08-26,Fashion,9.69
539132,CUST10041,2025-08-27,Holiday Items,450.36
539133,CUST10248,2025-08-17,Gift Items,69.06
539134,CUST10029,2025-08-30,Gift Items,136.2
539135,CUST10104,2025-08-10,Stationery,60.96
539136,CUST10201,2025-08-01,Home Decor,377.85
539137,CUST10009,2025-08-16,Gift Items,35.1
539138,CUST10196,2025-08-13,Toys,63.68
539139,CUST10004,2025-08-04,Stationery,269.28
539140,CUST10029,2025-08-03,Accessories,53.28
539141,CUST10230,2025-08-28,Furniture,1180.5
539142,CUST10208,2025-08-20,Home Decor,182.9
539143,CUST10232,2025-08-29,Fashion,292.3
539144,CUST10094,2025-08-18,Toys,121.32
539145,CUST10213,2025-08-24,Toys,117.28
539146,CUST10034,2025-08-17,Gift Items,69.16
539147,CUST10025,2025-08-24,Holiday Items,319.84
539148,CUST10064,2025-08-04,Electronics,533.55
539149,CUST10078,2025-08-22,Stationery,120.95
539150,CUST10133,2025-08-17,Toys,810.3
539151,CUST10084,2025-08-05,Holiday Items,458.95
539152,CUST10189,2025-08-19,Home Decor,481.14
539153,CUST10051,2025-08-26,Gift Items,614.0
539154,CUST10214,2025-08-02,Electronics,19.3
539155,CUST10147,2025-08-01,Accessories,147.36
539156,CUST10161,2025-08-07,Toys,1032.8
539157,CUST10117,2025-08-07,Toys,444.96
539158,CUST10191,2025-08-04,Fashion,333.2
539159,CUST10229,2025-08-11,Gift Items,1332.72
539160,CUST10125,2025-08-28,Furniture,212.85
539161,CUST10220,2025-08-22,Stationery,804.3
539162,CUST10094,2025-08-26,Holiday Items,400.68
539163,CUST10025,2025-08-05,Electronics,115.86
539164,CUST10141,2025-08-04,Fashion,1000.3
539165,CUST10116,2025-08-10,Holiday Items,315.33
539166,CUST10248,2025-08-03,Furniture,1417.92
539167,CUST10131,2025-08-29,Electronics,147.63
539168,CUST10199,2025-08-08,Home Decor,303.6
539169,CUST10135,2025-08-12,Toys,354.72
539170,CUST10135,2025-08-17,Home Decor,205.92
539171,CUST10178,2025-08-08,Furniture,541.32
539172,CUST10175,2025-08-04,Gift Items,139.5
539173,CUST10184,2025-08-25,Gift Items,406.32
539174,CUST10109,2025-08-20,Electronics,1358.52
539175,CUST10076,2025-08-13,Holiday Items,41.25
539176,CUST10122,2025-08-29,Accessories,1400.52
539177,CUST10001,2025-08-10,Kitchen,110.94
539178,CUST10080,2025-08-22,Electronics,428.65
539179,CUST10036,2025-08-14,Gift Items,18.92
539180,CUST10249,2025-08-25,Electronics,991.4
539181,CUST10108,2025-08-21,Holiday Items,759.12
539182,CUST10019,2025-08-12,Electronics,126.84
539183,CUST10032,2025-08-13,Toys,95.0
539184,CUST10173,2025-08-05,Fashion,80.07
539185,CUST10134,2025-08-04,Fashion,22.62
539186,CUST10154,2025-08-21,Accessories,174.72
539187,CUST10211,2025-08-10,Kitchen,320.4
539188,CUST10040,2025-08-15,Kitchen,1077.48
539189,CUST10098,2025-08-02,Fashion,632.04
539190,CUST10150,2025-08-14,Gift Items,152.32
539191,CUST10134,2025-08-08,Kitchen,916.2
539192,CUST10246,2025-08-20,Toys,239.44
539193,CUST10171,2025-08-28,Accessories,185.1
539194,CUST10027,2025-08-21,Fashion,416.4
539195,CUST10131,2025-08-21,Stationery,544.05
539196,CUST10092,2025-08-09,Kitchen,646.96
539197,CUST10125,2025-08-26,Electronics,14.38
539198,CUST10171,2025-08-14,Fashion,285.1
539199,CUST10182,2025-08-27,Accessories,239.36
539200,CUST10097,2025-08-19,Toys,885.36
