order_id,customer_id,orderDate,ProductType,OrderValue
537319,CUST10210,2025-04-13,Kitchen,274.86
537320,CUST10075,2025-04-03,Accessories,812.72
537321,CUST10071,2025-04-28,Stationery,50.52
537322,CUST10179,2025-04-07,Electronics,613.44
537323,CUST10162,2025-04-24,Furniture,15.34
537324,CUST10155,2025-04-23,Fashion,118.66
537325,CUST10067,2025-04-11,Furniture,592.32
537326,CUST10145,2025-04-20,Accessories,668.58
537327,CUST10127,2025-04-16,Gift Items,1058.16
537328,CUST10001,2025-04-07,Kitchen,343.04
537329,CUST10031,2025-04-26,Electronics,57.12
537330,CUST10090,2025-04-11,Furniture,409.2
537331,CUST10177,2025-04-07,Fashion,15.32
537332,CUST10077,2025-04-10,Furniture,476.75
537333,CUST10030,2025-04-01,Stationery,486.72
537334,CUST10158,2025-04-19,Home Decor,294.24
537335,CUST10087,2025-04-27,Accessories,75.9
537336,CUST10035,2025-04-21,Accessories,961.8
537337,CUST10222,2025-04-29,Furniture,228.6
537338,CUST10106,2025-04-27,Home Decor,341.04
537339,CUST10174,2025-04-24,Stationery,452.04
537340,CUST10148,2025-04-07,Stationery,785.64
537341,CUST10072,2025-04-05,Home Decor,61.68
537342,CUST10137,2025-04-21,Gift Items,708.48
537343,CUST10222,2025-04-04,Fashion,196.16
537344,CUST10106,2025-04-09,Kitchen,515.46
537345,CUST10116,2025-04-12,Fashion,1055.5
537346,CUST10029,2025-04-06,Stationery,256.8
537347,CUST10024,2025-04-30,Accessories,93.89
537348,CUST10232,2025-04-16,Furniture,65.16
537349,CUST10124,2025-04-30,Furniture,74.55
537350,CUST10197,2025-04-05,Kitchen,468.15
537351,CUST10053,2025-04-05,Home Decor,984.12
537352,CUST10134,2025-04-28,Kitchen,480.4
537353,CUST10176,2025-04-02,Toys,39.04
537354,CUST10012,2025-04-29,Kitchen,83.32
537355,CUST10080,2025-04-24,Home Decor,1110.36
537356,CUST10083,2025-04-07,Electronics,387.8
537357,CUST10082,2025-04-18,Accessories,144.68
537358,CUST10071,2025-04-06,Kitchen,69.08
537359,CUST10132,2025-04-18,Kitchen,115.1
537360,CUST10082,2025-04-18,Fashion,265.0
537361,CUST10073,2025-04-26,Toys,340.02
537362,CUST10157,2025-04-10,Stationery,90.48
537363,CUST10008,2025-04-05,Accessories,655.56
537364,CUST10023,2025-04-02,Holiday Items,14.95
537365,CUST10229,2025-04-20,Toys,188.24
537366,CUST10086,2025-04-10,Electronics,749.2
537367,CUST10194,2025-04-30,Accessories,140.76
537368,CUST10236,2025-04-26,Accessories,40.26
537369,CUST10165,2025-04-22,Accessories,112.06
537370,CUST10037,2025-04-08,Toys,297.2
537371,CUST10047,2025-04-13,Stationery,548.8
537372,CUST10017,2025-04-01,Accessories,334.56
537373,CUST10217,2025-04-15,Gift Items,87.58
537374,CUST10148,2025-04-20,Gift Items,463.65
537375,CUST10183,2025-04-27,Kitchen,175.08
537376,CUST10203,2025-04-03,Fashion,407.1
537377,CUST10106,2025-04-19,Electronics,679.92
537378,CUST10099,2025-04-16,Kitchen,267.52
537379,CUST10152,2025-04-23,Holiday Items,161.82
537380,CUST10140,2025-04-11,Electronics,553.2
537381,CUST10190,2025-04-03,Toys,241.08
537382,CUST10119,2025-04-20,Stationery,159.3
537383,CUST10046,2025-04-15,Fashion,167.64
537384,CUST10176,2025-04-04,Toys,85.44
537385,CUST10170,2025-04-21,Home Decor,327.76
537386,CUST10228,2025-04-05,Toys,56.14
537387,CUST10039,2025-04-22,Accessories,91.46
537388,CUST10148,2025-04-20,Accessories,441.0
537389,CUST10082,2025-04-29,Fashion,106.68
537390,CUST10112,2025-04-30,Stationery,552.1
537391,CUST10131,2025-04-20,Holiday Items,141.94
537392,CUST10095,2025-04-02,Furniture,308.01
537393,CUST10211,2025-04-18,Stationery,2.6
537394,CUST10008,2025-04-28,Electronics,207.4
537395,CUST10161,2025-04-13,Stationery,680.08
537396,CUST10140,2025-04-14,Electronics,401.68
537397,CUST10143,2025-04-07,Holiday Items,174.9
537398,CUST10074,2025-04-05,Gift Items,607.2
537399,CUST10005,2025-04-21,Gift Items,11.58
537400,CUST10022,2025-04-05,Gift Items,798.1
537401,CUST10202,2025-04-29,Toys,828.56
537402,CUST10131,2025-04-15,Holiday Items,605.84
537403,CUST10091,2025-04-13,Electronics,1186.32
537404,CUST10148,2025-04-01,Accessories,157.23
537405,CUST10106,2025-04-09,Furniture,344.72
537406,CUST10146,2025-04-02,Accessories,38.58
537407,CUST10247,2025-04-16,Kitchen,94.8
537408,CUST10220,2025-04-17,Fashion,264.9
537409,CUST10228,2025-04-17,Toys,632.4
537410,CUST10190,2025-04-21,Kitchen,62.62
537411,CUST10157,2025-04-10,Home Decor,1155.36
537412,CUST10121,2025-04-01,Accessories,392.22
537413,CUST10188,2025-04-19,Stationery,1307.52
537414,CUST10076,2025-04-26,Fashion,351.76
537415,CUST10153,2025-04-30,Fashion,19.95
537416,CUST10149,2025-04-16,Gift Items,48.6
537417,CUST10208,2025-04-10,Toys,79.62
537418,CUST10033,2025-04-03,Furniture,36.2
537419,CUST10065,2025-04-09,Gift Items,205.08
537420,CUST10004,2025-04-09,Kitchen,174.2
537421,CUST10039,2025-04-24,Accessories,328.32
537422,CUST10201,2025-04-09,Electronics,584.52
537423,CUST10221,2025-04-17,Home Decor,237.5
537424,CUST10153,2025-04-05,Gift Items,708.78
537425,CUST10198,2025-04-14,Holiday Items,909.5
537426,CUST10164,2025-04-24,Gift Items,320.52
537427,CUST10089,2025-04-27,Home Decor,281.56
537428,CUST10014,2025-04-04,Gift Items,456.35
537429,CUST10122,2025-04-10,Furniture,493.5
537430,CUST10100,2025-04-23,Accessories,188.52
537431,CUST10112,2025-04-28,Home Decor,97.8
537432,CUST10098,2025-04-15,Stationery,557.25
537433,CUST10025,2025-04-02,Furniture,992.88
537434,CUST10157,2025-04-14,Fashion,689.1
537435,CUST10026,2025-04-26,Fashion,205.56
537436,CUST10192,2025-04-22,Electronics,453.44
537437,CUST10177,2025-04-22,Gift Items,254.36
537438,CUST10003,2025-04-22,Kitchen,401.04
537439,CUST10027,2025-04-17,Accessories,50.82
537440,CUST10065,2025-04-10,Electronics,169.68
537441,CUST10015,2025-04-03,Toys,5.28
537442,CUST10032,2025-04-21,Kitchen,456.72
537443,CUST10097,2025-04-05,Toys,206.26
537444,CUST10048,2025-04-23,Fashion,323.34
537445,CUST10020,2025-04-30,Accessories,286.85
537446,CUST10232,2025-04-23,Stationery,464.5
537447,CUST10071,2025-04-03,Home Decor,107.65
537448,CUST10067,2025-04-02,Fashion,385.28
537449,CUST10238,2025-04-16,Electronics,162.81
537450,CUST10028,2025-04-16,Gift Items,187.76
537451,CUST10158,2025-04-07,Kitchen,1113.84
537452,CUST10009,2025-04-04,Kitchen,865.6
537453,CUST10199,2025-04-09,Accessories,139.26
537454,CUST10168,2025-04-05,Home Decor,107.84
537455,CUST10039,2025-04-09,Stationery,80.59
537456,CUST10182,2025-04-17,Accessories,560.16
537457,CUST10187,2025-04-28,Kitchen,537.4
537458,CUST10245,2025-04-13,Accessories,348.48
537459,CUST10092,2025-04-30,Stationery,138.3
537460,CUST10246,2025-04-21,Kitchen,247.85
537461,CUST10021,2025-04-11,Accessories,391.92
537462,CUST10142,2025-04-06,Home Decor,393.1
537463,CUST10179,2025-04-10,Holiday Items,641.12
537464,CUST10125,2025-04-12,Kitchen,153.2
537465,CUST10010,2025-04-05,Electronics,889.0
537466,CUST10062,2025-04-19,Accessories,87.07
537467,CUST10165,2025-04-18,Fashion,79.2
537468,CUST10208,2025-04-27,Accessories,652.4
537469,CUST10087,2025-04-02,Home Decor,6.85
537470,CUST10168,2025-04-26,Furniture,131.12
537471,CUST10224,2025-04-28,Furniture,1129.6
537472,CUST10237,2025-04-08,Kitchen,268.71
537473,CUST10168,2025-04-16,Home Decor,88.92
537474,CUST10012,2025-04-20,Electronics,1090.9
537475,CUST10013,2025-04-21,Fashion,12.57
537476,CUST10214,2025-04-06,Toys,112.2
537477,CUST10030,2025-04-04,Accessories,197.18
537478,CUST10110,2025-04-07,Stationery,39.68
537479,CUST10148,2025-04-22,Furniture,324.8
537480,CUST10055,2025-04-26,Home Decor,120.87
537481,CUST10071,2025-04-04,Gift Items,125.76
537482,CUST10142,2025-04-12,Gift Items,178.0
537483,CUST10011,2025-04-19,Gift Items,311.3
537484,CUST10157,2025-04-21,Holiday Items,190.9
537485,CUST10021,2025-04-16,Home Decor,13.02
537486,CUST10181,2025-04-03,Toys,23.58
537487,CUST10203,2025-04-26,Accessories,257.05
537488,CUST10070,2025-04-21,Furniture,80.16
537489,CUST10157,2025-04-06,Home Decor,509.1
537490,CUST10244,2025-04-20,Kitchen,260.31
537491,CUST10143,2025-04-01,Electronics,216.85
537492,CUST10025,2025-04-17,Toys,65.24
537493,CUST10130,2025-04-18,Electronics,623.22
537494,CUST10054,2025-04-22,Fashion,930.1
537495,CUST10039,2025-04-26,Accessories,25.26
537496,CUST10237,2025-04-22,Home Decor,232.2
537497,CUST10054,2025-04-10,Holiday Items,78.27
537498,CUST10228,2025-04-26,Accessories,208.9
537499,CUST10237,2025-04-02,Furniture,14.77
537500,CUST10125,2025-04-01,Furniture,63.21
537501,CUST10185,2025-04-08,Accessories,21.66
537502,CUST10174,2025-04-24,Stationery,310.44
537503,CUST10059,2025-04-11,Kitchen,376.12
537504,CUST10052,2025-04-28,Holiday Items,356.76
537505,CUST10125,2025-04-19,Home Decor,44.56
537506,CUST10157,2025-04-30,Accessories,156.24
537507,CUST10118,2025-04-05,Electronics,144.03
537508,CUST10086,2025-04-07,Gift Items,702.78
537509,CUST10072,2025-04-02,Gift Items,83.83
537510,CUST10108,2025-04-15,Gift Items,205.14
537511,CUST10155,2025-04-10,Gift Items,169.98
537512,CUST10219,2025-04-18,Electronics,211.29
537513,CUST10126,2025-04-17,Electronics,101.74
537514,CUST10004,2025-04-09,Holiday Items,1008.5
537515,CUST10149,2025-04-14,Electronics,126.48
537516,CUST10002,2025-04-29,Holiday Items,329.61
537517,CUST10188,2025-04-16,Furniture,7.21
537518,CUST10123,2025-04-13,Kitchen,52.52
537519,CUST10143,2025-04-03,Home Decor,607.0
537520,CUST10092,2025-04-05,Fashion,912.96
537521,CUST10005,2025-04-03,Accessories,314.4
537522,CUST10220,2025-04-15,Toys,107.55
537523,CUST10198,2025-04-15,Gift Items,117.23
537524,CUST10095,2025-04-28,Accessories,193.84
537525,CUST10099,2025-04-03,Stationery,103.59
537526,CUST10193,2025-04-14,Fashion,76.08
537527,CUST10202,2025-04-07,Kitchen,841.08
537528,CUST10132,2025-04-02,Stationery,533.7
537529,CUST10120,2025-04-12,Toys,15.54
537530,CUST10166,2025-04-06,Furniture,45.45
537531,CUST10053,2025-04-25,Gift Items,136.78
537532,CUST10167,2025-04-04,Accessories,183.24
537533,CUST10058,2025-04-25,Stationery,364.0
537534,CUST10175,2025-04-17,Holiday Items,648.06
537535,CUST10089,2025-04-12,Accessories,44.5
537536,CUST10032,2025-04-27,Accessories,614.2
537537,CUST10231,2025-04-18,Fashion,986.4
537538,CUST10173,2025-04-26,Kitchen,754.6
537539,CUST10023,2025-04-15,Kitchen,429.2
537540,CUST10246,2025-04-10,Kitchen,864.08
537541,CUST10179,2025-04-04,Gift Items,43.72
537542,CUST10134,2025-04-07,Home Decor,201.8
537543,CUST10139,2025-04-22,Gift Items,257.2
537544,CUST10189,2025-04-15,Home Decor,432.4
537545,CUST10224,2025-04-01,Electronics,123.55
537546,CUST10149,2025-04-14,Stationery,939.0
537547,CUST10179,2025-04-22,Furniture,357.72
537548,CUST10146,2025-04-10,Gift Items,657.84
537549,CUST10059,2025-04-09,Accessories,113.4
537550,CUST10217,2025-04-25,Home Decor,699.36
537551,CUST10245,2025-04-15,Gift Items,131.97
537552,CUST10047,2025-04-10,Gift Items,258.42
537553,CUST10011,2025-04-04,Stationery,64.35
537554,CUST10048,2025-04-12,Electronics,162.9
537555,CUST10082,2025-04-22,Stationery,1027.08
537556,CUST10250,2025-04-18,Gift Items,138.96
537557,CUST10007,2025-04-30,Holiday Items,455.16
537558,CUST10238,2025-04-15,Stationery,928.0
537559,CUST10140,2025-04-24,Furniture,9.0
537560,CUST10122,2025-04-10,Fashion,471.3
537561,CUST10233,2025-04-24,Accessories,289.35
537562,CUST10123,2025-04-24,Home Decor,500.82
537563,CUST10079,2025-04-04,Home Decor,246.51
537564,CUST10115,2025-04-08,Stationery,600.48
537565,CUST10165,2025-04-20,Electronics,81.7
537566,CUST10197,2025-04-30,Fashion,343.2
537567,CUST10218,2025-04-18,Accessories,20.6
537568,CUST10050,2025-04-13,Accessories,234.32
537569,CUST10242,2025-04-17,Home Decor,440.22
537570,CUST10219,2025-04-23,Holiday Items,295.26
537571,CUST10073,2025-04-01,Stationery,287.22
537572,CUST10224,2025-04-15,Furniture,232.2
537573,CUST10114,2025-04-29,Holiday Items,55.68
537574,CUST10187,2025-04-26,Holiday Items,364.1
537575,CUST10154,2025-04-19,Kitchen,151.2
537576,CUST10223,2025-04-16,Furniture,80.73
537577,CUST10194,2025-04-19,Holiday Items,61.62
537578,CUST10235,2025-04-21,Fashion,6.56
537579,CUST10182,2025-04-15,Toys,184.4
537580,CUST10098,2025-04-27,Fashion,77.73
537581,CUST10212,2025-04-27,Fashion,721.68
537582,CUST10119,2025-04-24,Electronics,302.8
537583,CUST10068,2025-04-05,Fashion,95.47
537584,CUST10229,2025-04-22,Fashion,170.9
537585,CUST10177,2025-04-30,Electronics,188.64
537586,CUST10127,2025-04-09,Kitchen,16.52
537587,CUST10112,2025-04-19,Fashion,424.68
537588,CUST10031,2025-04-27,Stationery,1169.8
537589,CUST10217,2025-04-01,Fashion,1063.44
537590,CUST10082,2025-04-05,Accessories,212.52
537591,CUST10070,2025-04-02,Stationery,133.47
537592,CUST10013,2025-04-12,Fashion,618.08
537593,CUST10020,2025-04-30,Furniture,323.65
537594,CUST10196,2025-04-06,Kitchen,370.24
537595,CUST10081,2025-04-28,Fashion,199.17
537596,CUST10093,2025-04-23,Kitchen,415.2
537597,CUST10037,2025-04-27,Home Decor,847.92
537598,CUST10200,2025-04-12,Accessories,190.17
537599,CUST10042,2025-04-30,Kitchen,339.92
537600,CUST10213,2025-04-08,Electronics,82.64
