order_id,customer_id,orderDate,ProductType,OrderValue
539309,CUST10052,2025-09-16,Gift Items,135.36
539310,CUST10123,2025-09-16,Kitchen,1433.76
539311,CUST10100,2025-09-27,Gift Items,58.74
539312,CUST10018,2025-09-26,Electronics,184.2
539313,CUST10190,2025-09-15,Gift Items,598.4
539314,CUST10170,2025-09-02,Furniture,726.5
539315,CUST10082,2025-09-24,Home Decor,371.2
539316,CUST10221,2025-09-11,Fashion,113.96
539317,CUST10231,2025-09-07,Home Decor,130.92
539318,CUST10130,2025-09-10,Kitchen,377.2
539319,CUST10086,2025-09-07,Accessories,96.48
539320,CUST10216,2025-09-03,Electronics,104.88
539321,CUST10037,2025-09-06,Furniture,435.84
539322,CUST10017,2025-09-22,Holiday Items,54.96
539323,CUST10185,2025-09-20,Gift Items,783.36
539324,CUST10231,2025-09-05,Kitchen,276.12
539325,CUST10145,2025-09-01,Home Decor,12.76
539326,CUST10220,2025-09-04,Electronics,742.56
539327,CUST10006,2025-09-03,Accessories,68.73
539328,CUST10100,2025-09-20,Accessories,285.52
539329,CUST10065,2025-09-20,Stationery,330.96
539330,CUST10040,2025-09-29,Accessories,588.0
539331,CUST10037,2025-09-08,Fashion,1269.96
539332,CUST10066,2025-09-13,Gift Items,346.98
539333,CUST10207,2025-09-14,Fashion,536.7
539334,CUST10182,2025-09-14,Furniture,22.5
539335,CUST10216,2025-09-05,Stationery,474.12
539336,CUST10227,2025-09-14,Holiday Items,452.68
539337,CUST10244,2025-09-15,Holiday Items,886.8
539338,CUST10171,2025-09-11,Holiday Items,452.2
539339,CUST10063,2025-09-07,Electronics,262.47
539340,CUST10187,2025-09-28,Toys,277.16
539341,CUST10221,2025-09-18,Holiday Items,649.74
539342,CUST10101,2025-09-07,Gift Items,469.02
539343,CUST10116,2025-09-21,Fashion,152.7
539344,CUST10087,2025-09-07,Furniture,67.84
539345,CUST10133,2025-09-30,Holiday Items,240.03
539346,CUST10178,2025-09-01,Electronics,339.99
539347,CUST10070,2025-09-06,Toys,553.36
539348,CUST10201,2025-09-19,Electronics,233.55
539349,CUST10063,2025-09-15,Gift Items,152.49
539350,CUST10196,2025-09-30,Toys,396.6
539351,CUST10010,2025-09-29,Kitchen,1066.8
539352,CUST10236,2025-09-01,Home Decor,25.16
539353,CUST10239,2025-09-11,Stationery,616.08
539354,CUST10079,2025-09-07,Kitchen,359.48
539355,CUST10150,2025-09-11,Accessories,454.38
539356,CUST10075,2025-09-06,Fashion,422.9
539357,CUST10231,2025-09-06,Gift Items,193.54
539358,CUST10234,2025-09-18,Toys,153.84
539359,CUST10161,2025-09-18,Accessories,168.8
539360,CUST10064,2025-09-29,Kitchen,417.85
539361,CUST10194,2025-09-04,Home Decor,327.99
539362,CUST10098,2025-09-16,Accessories,317.79
539363,CUST10177,2025-09-19,Stationery,277.92
539364,CUST10115,2025-09-06,Home Decor,712.2
539365,CUST10089,2025-09-19,Stationery,1137.3
539366,CUST10046,2025-09-03,Gift Items,213.32
539367,CUST10039,2025-09-30,Kitchen,410.45
539368,CUST10075,2025-09-11,Kitchen,461.96
539369,CUST10127,2025-09-26,Home Decor,439.98
539370,CUST10218,2025-09-12,Fashion,952.16
539371,CUST10232,2025-09-17,Home Decor,251.32
539372,CUST10014,2025-09-06,Electronics,399.3
539373,CUST10087,2025-09-14,Home Decor,167.1
539374,CUST10169,2025-09-25,Accessories,453.1
539375,CUST10034,2025-09-02,Toys,83.24
539376,CUST10078,2025-09-01,Holiday Items,88.82
539377,CUST10100,2025-09-13,Home Decor,435.12
539378,CUST10094,2025-09-11,Furniture,421.9
539379,CUST10034,2025-09-11,Stationery,402.8
539380,CUST10073,2025-09-16,Fashion,337.0
539381,CUST10172,2025-09-30,Kitchen,219.64
539382,CUST10030,2025-09-29,Home Decor,622.32
539383,CUST10063,2025-09-04,Kitchen,291.69
539384,CUST10147,2025-09-05,Electronics,139.11
539385,CUST10186,2025-09-01,Home Decor,207.96
539386,CUST10019,2025-09-20,Gift Items,628.44
539387,CUST10202,2025-09-11,Kitchen,766.4
539388,CUST10052,2025-09-05,Kitchen,18.2
539389,CUST10001,2025-09-03,Holiday Items,39.84
539390,CUST10021,2025-09-23,Holiday Items,108.8
539391,CUST10122,2025-09-07,Electronics,455.94
539392,CUST10121,2025-09-06,Fashion,736.4
539393,CUST10002,2025-09-17,Kitchen,54.5
539394,CUST10037,2025-09-09,Furniture,350.91
539395,CUST10195,2025-09-23,Kitchen,339.0
539396,CUST10194,2025-09-11,Electronics,97.92
539397,CUST10152,2025-09-27,Fashion,146.61
539398,CUST10056,2025-09-10,Holiday Items,496.24
539399,CUST10062,2025-09-24,Furniture,496.9
539400,CUST10065,2025-09-22,Fashion,79.44
539401,CUST10127,2025-09-03,Stationery,30.3
539402,CUST10111,2025-09-27,Kitchen,75.33
539403,CUST10173,2025-09-24,Kitchen,39.1
539404,CUST10235,2025-09-30,Stationery,429.66
539405,CUST10215,2025-09-24,Stationery,138.76
539406,CUST10123,2025-09-26,Stationery,445.8
539407,CUST10081,2025-09-16,Furniture,377.8
539408,CUST10011,2025-09-06,Stationery,117.2
539409,CUST10084,2025-09-15,Holiday Items,457.04
539410,CUST10116,2025-09-15,Gift Items,1045.7
539411,CUST10108,2025-09-13,Home Decor,267.6
539412,CUST10223,2025-09-13,Gift Items,285.36
539413,CUST10203,2025-09-14,Gift Items,363.76
539414,CUST10056,2025-09-06,Kitchen,216.51
539415,CUST10070,2025-09-05,Stationery,48.48
539416,CUST10041,2025-09-13,Fashion,20.2
539417,CUST10125,2025-09-07,Toys,421.56
539418,CUST10041,2025-09-28,Accessories,533.6
539419,CUST10018,2025-09-04,Stationery,44.02
539420,CUST10061,2025-09-05,Furniture,739.2
539421,CUST10126,2025-09-14,Home Decor,969.3
539422,CUST10162,2025-09-11,Fashion,383.5
539423,CUST10034,2025-09-20,Furniture,594.96
539424,CUST10207,2025-09-12,Gift Items,212.9
539425,CUST10017,2025-09-16,Home Decor,413.58
539426,CUST10054,2025-09-08,Stationery,459.8
539427,CUST10081,2025-09-29,Accessories,437.76
539428,CUST10204,2025-09-19,Stationery,338.55
539429,CUST10201,2025-09-11,Toys,433.88
539430,CUST10061,2025-09-20,Electronics,342.8
539431,CUST10005,2025-09-29,Stationery,686.9
539432,CUST10193,2025-09-13,Gift Items,1271.88
539433,CUST10119,2025-09-16,Toys,72.3
539434,CUST10200,2025-09-13,Electronics,51.8
539435,CUST10218,2025-09-12,Home Decor,430.75
539436,CUST10001,2025-09-21,Stationery,314.7
539437,CUST10144,2025-09-16,Gift Items,596.52
539438,CUST10081,2025-09-16,Toys,574.55
539439,CUST10166,2025-09-26,Electronics,312.12
539440,CUST10189,2025-09-02,Electronics,74.48
539441,CUST10064,2025-09-10,Holiday Items,1156.32
539442,CUST10003,2025-09-28,Fashion,678.64
539443,CUST10007,2025-09-10,Home Decor,132.5
539444,CUST10199,2025-09-15,Gift Items,94.0
539445,CUST10041,2025-09-18,Toys,760.4
539446,CUST10240,2025-09-04,Fashion,916.2
539447,CUST10156,2025-09-23,Accessories,349.2
539448,CUST10083,2025-09-05,Home Decor,108.2
539449,CUST10142,2025-09-11,Accessories,17.32
539450,CUST10185,2025-09-27,Holiday Items,114.96
539451,CUST10166,2025-09-14,Stationery,65.88
539452,CUST10215,2025-09-20,Home Decor,187.28
539453,CUST10146,2025-09-25,Home Decor,202.85
539454,CUST10183,2025-09-23,Gift Items,108.72
539455,CUST10036,2025-09-03,Gift Items,100.1
539456,CUST10061,2025-09-23,Kitchen,127.86
539457,CUST10021,2025-09-11,Holiday Items,700.5
539458,CUST10103,2025-09-16,Furniture,544.32
539459,CUST10203,2025-09-21,Holiday Items,64.15
539460,CUST10209,2025-09-03,Electronics,200.7
539461,CUST10234,2025-09-25,Fashion,211.9
539462,CUST10175,2025-09-21,Furniture,122.44
539463,CUST10179,2025-09-27,Electronics,8.67
539464,CUST10195,2025-09-08,Electronics,74.8
539465,CUST10129,2025-09-05,Stationery,343.92
539466,CUST10172,2025-09-21,Holiday Items,288.18
539467,CUST10127,2025-09-10,Home Decor,62.45
539468,CUST10052,2025-09-02,Toys,537.04
539469,CUST10126,2025-09-19,Home Decor,27.04
539470,CUST10226,2025-09-19,Stationery,509.76
539471,CUST10102,2025-09-06,Electronics,1296.96
539472,CUST10161,2025-09-30,Toys,196.53
539473,CUST10131,2025-09-12,Holiday Items,168.55
539474,CUST10156,2025-09-25,Fashion,301.77
539475,CUST10067,2025-09-29,Holiday Items,153.0
539476,CUST10008,2025-09-15,Accessories,157.86
539477,CUST10048,2025-09-07,Kitchen,1115.76
539478,CUST10191,2025-09-04,Electronics,48.03
539479,CUST10192,2025-09-24,Fashion,367.08
539480,CUST10078,2025-09-27,Stationery,426.72
539481,CUST10059,2025-09-21,Toys,88.9
539482,CUST10080,2025-09-01,Home Decor,139.85
539483,CUST10086,2025-09-28,Electronics,399.92
539484,CUST10185,2025-09-13,Stationery,1137.5
539485,CUST10193,2025-09-20,Gift Items,1181.5
539486,CUST10074,2025-09-20,Electronics,589.2
539487,CUST10001,2025-09-29,Home Decor,149.84
539488,CUST10239,2025-09-09,Home Decor,103.22
539489,CUST10146,2025-09-24,Gift Items,273.95
539490,CUST10166,2025-09-07,Electronics,17.58
539491,CUST10020,2025-09-12,Fashion,717.36
539492,CUST10198,2025-09-10,Home Decor,634.4
539493,CUST10117,2025-09-09,Electronics,75.98
539494,CUST10244,2025-09-24,Home Decor,221.06
539495,CUST10023,2025-09-04,Electronics,230.1
539496,CUST10178,2025-09-19,Furniture,1047.0
539497,CUST10145,2025-09-23,Accessories,171.15
539498,CUST10056,2025-09-05,Kitchen,176.88
539499,CUST10010,2025-09-01,Accessories,657.36
539500,CUST10045,2025-09-14,Home Decor,800.64
539501,CUST10225,2025-09-25,Fashion,79.65
539502,CUST10206,2025-09-07,Fashion,434.85
539503,CUST10049,2025-09-28,Electronics,81.37
539504,CUST10012,2025-09-21,Toys,977.2
539505,CUST10126,2025-09-23,Electronics,545.44
539506,CUST10154,2025-09-03,Stationery,36.17
539507,CUST10042,2025-09-18,Stationery,989.3
539508,CUST10038,2025-09-18,Stationery,526.98
539509,CUST10103,2025-09-19,Stationery,301.92
539510,CUST10075,2025-09-25,Gift Items,1180.6
539511,CUST10093,2025-09-14,Holiday Items,819.0
539512,CUST10036,2025-09-29,Stationery,146.5
539513,CUST10193,2025-09-15,Furniture,470.04
539514,CUST10130,2025-09-11,Gift Items,321.12
539515,CUST10191,2025-09-27,Gift Items,395.82
539516,CUST10053,2025-09-26,Holiday Items,351.96
539517,CUST10029,2025-09-29,Furniture,198.5
539518,CUST10148,2025-09-04,Home Decor,89.16
539519,CUST10242,2025-09-22,Gift Items,561.5
539520,CUST10086,2025-09-26,Accessories,331.48
539521,CUST10205,2025-09-27,Stationery,81.48
539522,CUST10169,2025-09-17,Holiday Items,1351.08
539523,CUST10105,2025-09-24,Kitchen,281.2
539524,CUST10040,2025-09-15,Electronics,311.04
539525,CUST10205,2025-09-17,Kitchen,107.45
539526,CUST10178,2025-09-03,Fashion,194.6
539527,CUST10212,2025-09-10,Electronics,365.24
539528,CUST10049,2025-09-27,Home Decor,929.88
539529,CUST10054,2025-09-04,Gift Items,6.15
539530,CUST10244,2025-09-15,Kitchen,20.76
539531,CUST10104,2025-09-22,Home Decor,908.16
539532,CUST10054,2025-09-12,Fashion,214.1
539533,CUST10123,2025-09-30,Toys,602.08
539534,CUST10128,2025-09-02,Stationery,82.3
539535,CUST10122,2025-09-23,Holiday Items,36.9
539536,CUST10177,2025-09-14,Toys,1115.4
539537,CUST10126,2025-09-22,Home Decor,684.12
539538,CUST10195,2025-09-16,Kitchen,56.32
539539,CUST10022,2025-09-03,Electronics,321.3
539540,CUST10087,2025-09-24,Electronics,111.86
539541,CUST10142,2025-09-10,Accessories,65.4
539542,CUST10003,2025-09-04,Gift Items,298.44
539543,CUST10018,2025-09-15,Furniture,112.43
539544,CUST10145,2025-09-23,Holiday Items,170.76
539545,CUST10065,2025-09-02,Toys,951.72
539546,CUST10045,2025-09-16,Accessories,169.08
539547,CUST10075,2025-09-02,Toys,513.95
539548,CUST10040,2025-09-22,Kitchen,315.84
539549,CUST10002,2025-09-08,Holiday Items,236.6
539550,CUST10078,2025-09-02,Gift Items,279.78
539551,CUST10150,2025-09-22,Accessories,169.84
539552,CUST10180,2025-09-26,Kitchen,345.48
539553,CUST10190,2025-09-05,Toys,43.64
539554,CUST10204,2025-09-12,Holiday Items,53.98
539555,CUST10178,2025-09-29,Stationery,85.74
539556,CUST10009,2025-09-16,Fashion,179.88
539557,CUST10018,2025-09-14,Kitchen,543.84
539558,CUST10092,2025-09-22,Accessories,66.76
539559,CUST10233,2025-09-08,Gift Items,496.72
539560,CUST10147,2025-09-03,Gift Items,10.66
539561,CUST10096,2025-09-18,Furniture,219.68
539562,CUST10169,2025-09-26,Gift Items,293.25
539563,CUST10060,2025-09-02,Electronics,128.88
539564,CUST10180,2025-09-24,Holiday Items,113.37
539565,CUST10202,2025-09-17,Home Decor,46.19
539566,CUST10150,2025-09-09,Furniture,128.28
539567,CUST10036,2025-09-26,Stationery,38.14
539568,CUST10055,2025-09-26,Electronics,414.48
539569,CUST10026,2025-09-07,Gift Items,587.0
539570,CUST10139,2025-09-21,Kitchen,539.84
539571,CUST10131,2025-09-28,Gift Items,242.64
539572,CUST10145,2025-09-03,Gift Items,117.26
539573,CUST10215,2025-09-14,Stationery,304.68
539574,CUST10016,2025-09-14,Holiday Items,399.16
539575,CUST10102,2025-09-25,Home Decor,104.8
539576,CUST10096,2025-09-30,Holiday Items,325.68
539577,CUST10058,2025-09-28,Gift Items,737.6
539578,CUST10131,2025-09-26,Holiday Items,747.5
539579,CUST10074,2025-09-17,Accessories,92.58
539580,CUST10107,2025-09-01,Kitchen,106.7
539581,CUST10199,2025-09-29,Gift Items,149.64
539582,CUST10072,2025-09-13,Accessories,45.92
539583,CUST10155,2025-09-18,Stationery,228.96
539584,CUST10131,2025-09-16,Accessories,515.05
539585,CUST10177,2025-09-27,Toys,732.0
539586,CUST10154,2025-09-20,Toys,1332.12
539587,CUST10178,2025-09-03,Accessories,172.95
539588,CUST10162,2025-09-20,Kitchen,390.6
539589,CUST10070,2025-09-30,Fashion,382.1
539590,CUST10232,2025-09-30,Stationery,351.24
539591,CUST10249,2025-09-12,Fashion,276.04
539592,CUST10174,2025-09-17,Holiday Items,398.08
539593,CUST10172,2025-09-14,Electronics,167.55
539594,CUST10076,2025-09-23,Electronics,290.28
539595,CUST10083,2025-09-18,Electronics,517.38
539596,CUST10031,2025-09-06,Fashion,708.6
539597,CUST10163,2025-09-26,Stationery,106.68
539598,CUST10128,2025-09-26,Stationery,320.25
539599,CUST10070,2025-09-23,Toys,194.08
539600,CUST10066,2025-09-05,Toys,656.5
