order_id,customer_id,orderDate,ProductType,OrderValue
540473,CUST10086,2025-12-16,Furniture,57.18
540474,CUST10182,2025-12-26,Fashion,110.58
540475,CUST10027,2025-12-05,Furniture,202.8
540476,CUST10125,2025-12-12,Home Decor,495.12
540477,CUST10033,2025-12-17,Home Decor,321.78
540478,CUST10094,2025-12-28,Accessories,52.02
540479,CUST10241,2025-12-01,Home Decor,85.96
540480,CUST10237,2025-12-08,Stationery,153.54
540481,CUST10118,2025-12-02,Gift Items,278.64
540482,CUST10217,2025-12-09,Accessories,398.84
540483,CUST10144,2025-12-30,Toys,184.83
540484,CUST10202,2025-12-29,Fashion,640.62
540485,CUST10134,2025-12-16,Furniture,9.36
540486,CUST10184,2025-12-09,Accessories,64.23
540487,CUST10019,2025-12-14,Holiday Items,52.36
540488,CUST10198,2025-12-26,Stationery,1333.08
540489,CUST10202,2025-12-02,Stationery,59.07
540490,CUST10243,2025-12-25,Home Decor,934.44
540491,CUST10250,2025-12-12,Home Decor,32.3
540492,CUST10207,2025-12-29,Kitchen,304.95
540493,CUST10021,2025-12-14,Home Decor,79.02
540494,CUST10221,2025-12-27,Accessories,175.32
540495,CUST10052,2025-12-05,Home Decor,98.95
540496,CUST10111,2025-12-26,Toys,56.83
540497,CUST10245,2025-12-01,Accessories,494.76
540498,CUST10168,2025-12-27,Kitchen,544.8
540499,CUST10144,2025-12-10,Stationery,839.4
540500,CUST10037,2025-12-21,Toys,145.85
540501,CUST10143,2025-12-19,Toys,690.36
540502,CUST10089,2025-12-14,Gift Items,416.64
540503,CUST10197,2025-12-16,Kitchen,176.45
540504,CUST10246,2025-12-03,Toys,806.16
540505,CUST10052,2025-12-16,Fashion,1335.24
540506,CUST10198,2025-12-29,Kitchen,146.52
540507,CUST10040,2025-12-02,Stationery,32.79
540508,CUST10057,2025-12-13,Gift Items,966.24
540509,CUST10055,2025-12-10,Stationery,115.04
540510,CUST10226,2025-12-25,Electronics,325.8
540511,CUST10108,2025-12-05,Furniture,629.28
540512,CUST10140,2025-12-09,Holiday Items,50.16
540513,CUST10050,2025-12-15,Toys,90.08
540514,CUST10065,2025-12-23,Fashion,338.88
540515,CUST10078,2025-12-18,Gift Items,739.8
540516,CUST10236,2025-12-13,Fashion,579.12
540517,CUST10013,2025-12-18,Stationery,880.08
540518,CUST10114,2025-12-27,Fashion,52.44
540519,CUST10159,2025-12-15,Stationery,48.73
540520,CUST10041,2025-12-13,Electronics,71.46
540521,CUST10153,2025-12-01,Home Decor,264.54
540522,CUST10197,2025-12-29,Stationery,1351.08
540523,CUST10180,2025-12-21,Fashion,14.98
540524,CUST10027,2025-12-20,Electronics,80.76
540525,CUST10119,2025-12-04,Furniture,228.5
540526,CUST10005,2025-12-22,Gift Items,109.04
540527,CUST10242,2025-12-23,Accessories,582.84
540528,CUST10046,2025-12-23,Gift Items,70.72
540529,CUST10095,2025-12-20,Electronics,50.22
540530,CUST10069,2025-12-30,Kitchen,591.36
540531,CUST10022,2025-12-29,Gift Items,359.37
540532,CUST10201,2025-12-11,Toys,161.79
540533,CUST10003,2025-12-02,Gift Items,629.7
540534,CUST10236,2025-12-23,Home Decor,734.0
540535,CUST10055,2025-12-11,Gift Items,80.08
540536,CUST10176,2025-12-21,Toys,696.48
540537,CUST10159,2025-12-29,Stationery,271.1
540538,CUST10245,2025-12-02,Accessories,53.97
540539,CUST10049,2025-12-23,Gift Items,184.78
540540,CUST10239,2025-12-02,Stationery,724.1
540541,CUST10060,2025-12-30,Kitchen,468.96
540542,CUST10074,2025-12-13,Toys,3.64
540543,CUST10185,2025-12-25,Home Decor,465.84
540544,CUST10031,2025-12-19,Home Decor,334.32
540545,CUST10225,2025-12-02,Electronics,217.05
540546,CUST10179,2025-12-20,Fashion,62.88
540547,CUST10161,2025-12-10,Toys,21.92
540548,CUST10087,2025-12-21,Toys,229.52
540549,CUST10089,2025-12-12,Electronics,345.84
540550,CUST10038,2025-12-11,Home Decor,498.66
540551,CUST10016,2025-12-02,Holiday Items,288.48
540552,CUST10004,2025-12-19,Home Decor,694.0
540553,CUST10233,2025-12-30,Furniture,556.96
540554,CUST10184,2025-12-13,Accessories,11.16
540555,CUST10179,2025-12-25,Electronics,333.8
540556,CUST10175,2025-12-23,Gift Items,613.6
540557,CUST10218,2025-12-19,Fashion,321.24
540558,CUST10221,2025-12-12,Electronics,353.85
540559,CUST10118,2025-12-16,Holiday Items,2.83
540560,CUST10056,2025-12-01,Gift Items,125.31
540561,CUST10127,2025-12-03,Electronics,599.04
540562,CUST10231,2025-12-05,Holiday Items,314.32
540563,CUST10138,2025-12-15,Fashion,108.27
540564,CUST10048,2025-12-21,Toys,212.7
540565,CUST10079,2025-12-08,Stationery,84.63
540566,CUST10202,2025-12-24,Home Decor,21.38
540567,CUST10108,2025-12-29,Home Decor,78.07
540568,CUST10196,2025-12-21,Furniture,187.2
540569,CUST10065,2025-12-17,Electronics,1318.08
540570,CUST10030,2025-12-29,Kitchen,20.3
540571,CUST10204,2025-12-08,Gift Items,389.04
540572,CUST10086,2025-12-22,Accessories,35.59
540573,CUST10143,2025-12-19,Furniture,546.72
540574,CUST10221,2025-12-19,Gift Items,404.9
540575,CUST10152,2025-12-24,Holiday Items,45.18
540576,CUST10060,2025-12-02,Electronics,110.9
540577,CUST10046,2025-12-29,Home Decor,650.8
540578,CUST10134,2025-12-12,Gift Items,168.78
540579,CUST10228,2025-12-15,Home Decor,65.12
540580,CUST10030,2025-12-15,Kitchen,7.89
540581,CUST10183,2025-12-08,Furniture,608.52
540582,CUST10180,2025-12-14,Gift Items,23.76
540583,CUST10186,2025-12-20,Gift Items,157.06
540584,CUST10135,2025-12-30,Kitchen,87.86
540585,CUST10186,2025-12-16,Home Decor,837.72
540586,CUST10028,2025-12-14,Kitchen,413.7
540587,CUST10096,2025-12-18,Stationery,645.48
540588,CUST10151,2025-12-24,Stationery,806.4
540589,CUST10043,2025-12-16,Kitchen,836.1
540590,CUST10182,2025-12-02,Home Decor,542.64
540591,CUST10137,2025-12-16,Toys,661.62
540592,CUST10156,2025-12-13,Gift Items,41.56
540593,CUST10231,2025-12-16,Gift Items,1311.12
540594,CUST10080,2025-12-29,Home Decor,419.28
540595,CUST10044,2025-12-05,Accessories,238.92
540596,CUST10142,2025-12-06,Electronics,7.92
540597,CUST10238,2025-12-21,Electronics,327.8
540598,CUST10016,2025-12-05,Fashion,241.02
540599,CUST10072,2025-12-16,Electronics,70.2
540600,CUST10135,2025-12-28,Kitchen,333.42
540601,CUST10148,2025-12-12,Toys,104.04
540602,CUST10033,2025-12-22,Home Decor,339.52
540603,CUST10013,2025-12-07,Fashion,20.22
540604,CUST10034,2025-12-05,Accessories,84.69
540605,CUST10033,2025-12-30,Kitchen,447.0
540606,CUST10011,2025-12-07,Gift Items,185.28
540607,CUST10227,2025-12-11,Home Decor,161.88
540608,CUST10001,2025-12-07,Home Decor,258.24
540609,CUST10060,2025-12-20,Accessories,519.24
540610,CUST10232,2025-12-13,Toys,565.0
540611,CUST10034,2025-12-08,Kitchen,148.6
540612,CUST10023,2025-12-20,Holiday Items,79.08
540613,CUST10222,2025-12-13,Toys,115.38
540614,CUST10150,2025-12-06,Furniture,103.62
540615,CUST10008,2025-12-26,Fashion,66.08
540616,CUST10139,2025-12-24,Fashion,405.8
540617,CUST10042,2025-12-13,Gift Items,150.72
540618,CUST10241,2025-12-07,Kitchen,193.34
540619,CUST10015,2025-12-17,Stationery,477.6
540620,CUST10249,2025-12-12,Holiday Items,543.76
540621,CUST10225,2025-12-25,Home Decor,452.88
540622,CUST10239,2025-12-13,Gift Items,239.84
540623,CUST10101,2025-12-26,Stationery,139.02
540624,CUST10074,2025-12-19,Fashion,57.6
540625,CUST10248,2025-12-15,Holiday Items,397.9
540626,CUST10079,2025-12-22,Toys,940.88
540627,CUST10107,2025-12-19,Stationery,347.12
540628,CUST10097,2025-12-20,Gift Items,38.02
540629,CUST10044,2025-12-28,Holiday Items,248.0
540630,CUST10031,2025-12-27,Kitchen,160.44
540631,CUST10056,2025-12-09,Holiday Items,581.6
540632,CUST10088,2025-12-24,Furniture,331.68
540633,CUST10026,2025-12-05,Furniture,202.92
540634,CUST10137,2025-12-02,Accessories,927.12
540635,CUST10105,2025-12-30,Gift Items,178.88
540636,CUST10211,2025-12-30,Kitchen,350.44
540637,CUST10144,2025-12-07,Stationery,267.84
540638,CUST10248,2025-12-24,Fashion,427.04
540639,CUST10228,2025-12-06,Stationery,1169.6
540640,CUST10058,2025-12-08,Electronics,45.35
540641,CUST10009,2025-12-27,Electronics,570.2
540642,CUST10094,2025-12-27,Furniture,23.5
540643,CUST10185,2025-12-12,Fashion,501.7
540644,CUST10187,2025-12-25,Holiday Items,623.82
540645,CUST10117,2025-12-26,Holiday Items,305.9
540646,CUST10235,2025-12-29,Stationery,436.55
540647,CUST10112,2025-12-08,Stationery,179.44
540648,CUST10101,2025-12-09,Holiday Items,1189.6
540649,CUST10017,2025-12-26,Holiday Items,569.04
540650,CUST10021,2025-12-05,Gift Items,435.8
540651,CUST10138,2025-12-01,Home Decor,216.3
540652,CUST10159,2025-12-30,Fashion,667.32
540653,CUST10048,2025-12-11,Holiday Items,153.48
540654,CUST10148,2025-12-12,Holiday Items,121.38
540655,CUST10047,2025-12-15,Kitchen,304.0
540656,CUST10071,2025-12-28,Gift Items,16.36
540657,CUST10151,2025-12-23,Kitchen,182.92
540658,CUST10239,2025-12-04,Fashion,119.2
540659,CUST10167,2025-12-09,Furniture,119.73
540660,CUST10041,2025-12-29,Holiday Items,126.48
540661,CUST10227,2025-12-11,Fashion,75.74
540662,CUST10116,2025-12-02,Toys,347.64
540663,CUST10118,2025-12-25,Electronics,226.8
540664,CUST10232,2025-12-22,Home Decor,230.84
540665,CUST10188,2025-12-22,Kitchen,65.26
540666,CUST10092,2025-12-27,Gift Items,1129.7
540667,CUST10095,2025-12-03,Furniture,336.0
540668,CUST10143,2025-12-30,Fashion,133.5
540669,CUST10209,2025-12-12,Fashion,125.28
540670,CUST10130,2025-12-29,Accessories,160.11
540671,CUST10167,2025-12-22,Accessories,169.4
540672,CUST10165,2025-12-07,Gift Items,15.71
540673,CUST10204,2025-12-14,Stationery,83.75
540674,CUST10119,2025-12-15,Accessories,85.95
540675,CUST10175,2025-12-13,Stationery,210.99
540676,CUST10001,2025-12-15,Kitchen,197.04
540677,CUST10212,2025-12-21,Home Decor,547.75
540678,CUST10113,2025-12-27,Furniture,589.8
540679,CUST10095,2025-12-30,Stationery,10.78
540680,CUST10010,2025-12-02,Home Decor,958.2
540681,CUST10046,2025-12-22,Gift Items,178.05
540682,CUST10119,2025-12-11,Electronics,77.66
540683,CUST10078,2025-12-20,Electronics,104.98
540684,CUST10196,2025-12-07,Holiday Items,185.78
540685,CUST10023,2025-12-23,Accessories,1166.64
540686,CUST10032,2025-12-07,Electronics,327.72
540687,CUST10182,2025-12-12,Gift Items,605.12
540688,CUST10233,2025-12-06,Home Decor,1123.56
540689,CUST10220,2025-12-21,Accessories,210.39
540690,CUST10096,2025-12-24,Toys,171.68
540691,CUST10169,2025-12-28,Electronics,598.2
540692,CUST10164,2025-12-05,Accessories,79.72
540693,CUST10229,2025-12-07,Furniture,338.68
540694,CUST10219,2025-12-12,Accessories,8.01
540695,CUST10034,2025-12-08,Electronics,377.48
540696,CUST10090,2025-12-17,Home Decor,421.2
540697,CUST10013,2025-12-30,Furniture,491.6
540698,CUST10100,2025-12-06,Toys,78.5
540699,CUST10196,2025-12-04,Furniture,950.8
540700,CUST10098,2025-12-07,Home Decor,300.0
540701,CUST10040,2025-12-04,Holiday Items,8.32
540702,CUST10244,2025-12-28,Furniture,88.24
540703,CUST10174,2025-12-18,Furniture,429.68
540704,CUST10127,2025-12-28,Holiday Items,256.41
540705,CUST10200,2025-12-09,Holiday Items,326.3
540706,CUST10193,2025-12-15,Fashion,260.4
540707,CUST10177,2025-12-07,Gift Items,58.65
540708,CUST10183,2025-12-30,Furniture,343.17
540709,CUST10156,2025-12-25,Fashion,77.08
540710,CUST10144,2025-12-12,Toys,598.3
540711,CUST10176,2025-12-22,Gift Items,260.37
540712,CUST10104,2025-12-12,Home Decor,266.31
540713,CUST10159,2025-12-29,Stationery,192.08
540714,CUST10231,2025-12-02,Holiday Items,184.64
540715,CUST10203,2025-12-21,Accessories,401.56
540716,CUST10030,2025-12-21,Furniture,41.32
540717,CUST10204,2025-12-22,Accessories,34.41
540718,CUST10002,2025-12-08,Accessories,73.9
540719,CUST10244,2025-12-18,Fashion,176.52
540720,CUST10039,2025-12-11,Home Decor,158.5
540721,CUST10045,2025-12-13,Holiday Items,56.64
540722,CUST10170,2025-12-10,Holiday Items,62.27
540723,CUST10122,2025-12-24,Stationery,278.32
540724,CUST10071,2025-12-24,Accessories,79.44
540725,CUST10146,2025-12-09,Kitchen,44.98
540726,CUST10018,2025-12-22,Stationery,337.71
540727,CUST10069,2025-12-24,Kitchen,105.6
540728,CUST10173,2025-12-30,Stationery,138.06
540729,CUST10146,2025-12-01,Kitchen,316.92
540730,CUST10152,2025-12-07,Stationery,576.88
540731,CUST10207,2025-12-12,Gift Items,667.9
540732,CUST10208,2025-12-01,Gift Items,58.57
540733,CUST10250,2025-12-14,Gift Items,32.3
540734,CUST10167,2025-12-28,Accessories,10.86
540735,CUST10023,2025-12-22,Gift Items,36.94
540736,CUST10147,2025-12-07,Electronics,55.55
540737,CUST10104,2025-12-20,Accessories,871.6
540738,CUST10104,2025-12-15,Home Decor,828.84
540739,CUST10043,2025-12-03,Holiday Items,699.12
540740,CUST10021,2025-12-08,Toys,1074.5
540741,CUST10100,2025-12-21,Home Decor,53.97
540742,CUST10148,2025-12-23,Furniture,1152.0
540743,CUST10140,2025-12-21,Holiday Items,906.48
540744,CUST10240,2025-12-21,Electronics,182.22
540745,CUST10024,2025-12-20,Holiday Items,131.75
540746,CUST10245,2025-12-01,Furniture,232.68
540747,CUST10038,2025-12-04,Home Decor,143.1
540748,CUST10091,2025-12-03,Home Decor,50.16
540749,CUST10070,2025-12-13,Fashion,357.84
540750,CUST10123,2025-12-10,Home Decor,964.5
540751,CUST10248,2025-12-14,Furniture,2.64
540752,CUST10140,2025-12-10,Holiday Items,489.9
540753,CUST10115,2025-12-19,Toys,496.1
540754,CUST10241,2025-12-29,Kitchen,1109.9
540755,CUST10228,2025-12-13,Stationery,787.28
540756,CUST10066,2025-12-02,Stationery,669.2
540757,CUST10091,2025-12-08,Stationery,5.21
540758,CUST10151,2025-12-02,Holiday Items,231.04
540759,CUST10048,2025-12-20,Accessories,344.45
540760,CUST10163,2025-12-29,Toys,117.9
540761,CUST10098,2025-12-23,Electronics,111.84
540762,CUST10095,2025-12-23,Toys,160.14
540763,CUST10095,2025-12-06,Stationery,869.8
540764,CUST10119,2025-12-06,Holiday Items,42.96
540765,CUST10021,2025-12-08,Stationery,210.48
540766,CUST10218,2025-12-20,Furniture,550.75
540767,CUST10237,2025-12-12,Fashion,446.28
540768,CUST10077,2025-12-08,Stationery,638.0
540769,CUST10075,2025-12-30,Electronics,526.35
540770,CUST10019,2025-12-26,Fashion,429.05
540771,CUST10155,2025-12-30,Toys,97.94
540772,CUST10214,2025-12-08,Fashion,363.92
540773,CUST10058,2025-12-10,Toys,352.25
540774,CUST10005,2025-12-09,Furniture,527.8
540775,CUST10013,2025-12-08,Toys,271.56
540776,CUST10155,2025-12-05,Accessories,367.86
540777,CUST10210,2025-12-22,Furniture,474.52
540778,CUST10070,2025-12-30,Kitchen,851.52
540779,CUST10229,2025-12-01,Toys,84.12
540780,CUST10045,2025-12-23,Kitchen,176.7
540781,CUST10084,2025-12-16,Fashion,920.0
540782,CUST10162,2025-12-10,Holiday Items,520.32
540783,CUST10150,2025-12-26,Gift Items,252.36
540784,CUST10011,2025-12-01,Fashion,20.64
540785,CUST10078,2025-12-28,Holiday Items,345.45
540786,CUST10058,2025-12-20,Toys,39.86
540787,CUST10230,2025-12-05,Stationery,99.2
540788,CUST10053,2025-12-04,Accessories,37.04
540789,CUST10092,2025-12-28,Furniture,620.22
540790,CUST10087,2025-12-19,Accessories,198.88
540791,CUST10249,2025-12-14,Kitchen,67.76
540792,CUST10181,2025-12-09,Stationery,453.84
540793,CUST10179,2025-12-09,Stationery,450.72
540794,CUST10019,2025-12-03,Electronics,384.64
540795,CUST10227,2025-12-02,Electronics,806.52
540796,CUST10213,2025-12-07,Holiday Items,535.5
540797,CUST10035,2025-12-24,Home Decor,336.3
540798,CUST10075,2025-12-15,Gift Items,101.6
540799,CUST10028,2025-12-21,Home Decor,251.35
540800,CUST10183,2025-12-15,Toys,148.8
