order_id,customer_id,orderDate,ProductType,OrderValue
540114,CUST10134,2025-11-07,Stationery,218.7
540115,CUST10023,2025-11-02,Stationery,136.48
540116,CUST10084,2025-11-03,Fashion,195.44
540117,CUST10084,2025-11-27,Electronics,151.3
540118,CUST10094,2025-11-06,Toys,55.9
540119,CUST10187,2025-11-16,Furniture,394.24
540120,CUST10115,2025-11-14,Stationery,60.96
540121,CUST10069,2025-11-20,Gift Items,4.39
540122,CUST10203,2025-11-25,Kitchen,71.62
540123,CUST10117,2025-11-06,Holiday Items,93.72
540124,CUST10179,2025-11-04,Toys,1366.68
540125,CUST10155,2025-11-02,Gift Items,696.72
540126,CUST10034,2025-11-12,Electronics,32.9
540127,CUST10197,2025-11-28,Stationery,772.8
540128,CUST10240,2025-11-05,Stationery,173.04
540129,CUST10199,2025-11-26,Holiday Items,1170.84
540130,CUST10222,2025-11-11,Toys,74.88
540131,CUST10116,2025-11-25,Furniture,615.84
540132,CUST10043,2025-11-28,Gift Items,353.5
540133,CUST10087,2025-11-17,Fashion,854.7
540134,CUST10151,2025-11-24,Holiday Items,921.36
540135,CUST10202,2025-11-11,Toys,576.6
540136,CUST10078,2025-11-05,Toys,116.95
540137,CUST10178,2025-11-26,Holiday Items,232.4
540138,CUST10218,2025-11-30,Home Decor,32.88
540139,CUST10079,2025-11-26,Stationery,7.54
540140,CUST10060,2025-11-29,Kitchen,285.56
540141,CUST10212,2025-11-29,Kitchen,71.64
540142,CUST10054,2025-11-03,Home Decor,627.3
540143,CUST10134,2025-11-02,Electronics,254.64
540144,CUST10175,2025-11-06,Kitchen,542.24
540145,CUST10134,2025-11-28,Furniture,190.65
540146,CUST10184,2025-11-20,Accessories,382.64
540147,CUST10177,2025-11-28,Electronics,183.6
540148,CUST10202,2025-11-21,Accessories,442.08
540149,CUST10192,2025-11-05,Home Decor,390.35
540150,CUST10190,2025-11-17,Gift Items,136.62
540151,CUST10135,2025-11-03,Electronics,217.98
540152,CUST10209,2025-11-26,Kitchen,256.92
540153,CUST10033,2025-11-03,Electronics,74.61
540154,CUST10002,2025-11-21,Fashion,317.22
540155,CUST10003,2025-11-24,Kitchen,18.86
540156,CUST10126,2025-11-09,Gift Items,375.12
540157,CUST10089,2025-11-15,Home Decor,347.24
540158,CUST10104,2025-11-16,Furniture,262.68
540159,CUST10202,2025-11-06,Gift Items,161.32
540160,CUST10067,2025-11-11,Stationery,353.46
540161,CUST10035,2025-11-16,Holiday Items,915.12
540162,CUST10084,2025-11-02,Gift Items,311.61
540163,CUST10219,2025-11-25,Accessories,125.06
540164,CUST10062,2025-11-18,Kitchen,865.68
540165,CUST10047,2025-11-28,Accessories,69.92
540166,CUST10017,2025-11-06,Accessories,156.68
540167,CUST10184,2025-11-26,Electronics,103.2
540168,CUST10008,2025-11-30,Stationery,344.73
540169,CUST10245,2025-11-19,Toys,68.31
540170,CUST10044,2025-11-29,Kitchen,358.28
540171,CUST10219,2025-11-22,Toys,771.44
540172,CUST10142,2025-11-08,Furniture,155.48
540173,CUST10084,2025-11-06,Stationery,90.84
540174,CUST10229,2025-11-28,Furniture,381.0
540175,CUST10069,2025-11-10,Holiday Items,160.48
540176,CUST10119,2025-11-21,Accessories,119.94
540177,CUST10075,2025-11-13,Electronics,85.92
540178,CUST10222,2025-11-09,Fashion,69.6
540179,CUST10030,2025-11-24,Gift Items,743.2
540180,CUST10221,2025-11-28,Toys,734.2
540181,CUST10045,2025-11-19,Accessories,28.2
540182,CUST10064,2025-11-11,Toys,43.1
540183,CUST10128,2025-11-30,Kitchen,917.7
540184,CUST10210,2025-11-29,Stationery,240.44
540185,CUST10243,2025-11-18,Furniture,211.8
540186,CUST10208,2025-11-01,Kitchen,71.4
540187,CUST10187,2025-11-13,Home Decor,287.1
540188,CUST10227,2025-11-02,Home Decor,295.68
540189,CUST10156,2025-11-16,Accessories,459.6
540190,CUST10146,2025-11-28,Accessories,739.92
540191,CUST10190,2025-11-23,Stationery,496.92
540192,CUST10164,2025-11-08,Furniture,533.88
540193,CUST10215,2025-11-26,Home Decor,888.88
540194,CUST10061,2025-11-10,Holiday Items,18.16
540195,CUST10204,2025-11-28,Toys,196.44
540196,CUST10089,2025-11-03,Gift Items,92.16
540197,CUST10231,2025-11-19,Kitchen,419.84
540198,CUST10148,2025-11-21,Gift Items,94.03
540199,CUST10078,2025-11-03,Electronics,483.12
540200,CUST10189,2025-11-28,Furniture,350.7
540201,CUST10051,2025-11-27,Home Decor,36.64
540202,CUST10054,2025-11-03,Toys,952.64
540203,CUST10038,2025-11-04,Holiday Items,134.2
540204,CUST10039,2025-11-24,Kitchen,76.91
540205,CUST10176,2025-11-28,Accessories,84.0
540206,CUST10036,2025-11-22,Home Decor,458.56
540207,CUST10173,2025-11-24,Kitchen,147.38
540208,CUST10027,2025-11-13,Gift Items,31.48
540209,CUST10185,2025-11-20,Home Decor,22.26
540210,CUST10170,2025-11-11,Furniture,184.8
540211,CUST10237,2025-11-07,Toys,1120.6
540212,CUST10050,2025-11-19,Holiday Items,27.4
540213,CUST10004,2025-11-18,Gift Items,337.04
540214,CUST10208,2025-11-22,Fashion,789.5
540215,CUST10201,2025-11-25,Fashion,176.16
540216,CUST10006,2025-11-10,Furniture,42.9
540217,CUST10237,2025-11-05,Stationery,607.84
540218,CUST10035,2025-11-11,Gift Items,70.23
540219,CUST10216,2025-11-01,Toys,233.15
540220,CUST10248,2025-11-12,Stationery,339.28
540221,CUST10208,2025-11-03,Home Decor,809.28
540222,CUST10153,2025-11-19,Stationery,346.36
540223,CUST10128,2025-11-19,Home Decor,282.18
540224,CUST10031,2025-11-15,Gift Items,58.78
540225,CUST10092,2025-11-30,Furniture,124.55
540226,CUST10079,2025-11-13,Gift Items,395.46
540227,CUST10242,2025-11-09,Kitchen,407.8
540228,CUST10239,2025-11-16,Home Decor,16.53
540229,CUST10042,2025-11-20,Accessories,135.76
540230,CUST10016,2025-11-09,Gift Items,272.04
540231,CUST10247,2025-11-24,Kitchen,54.57
540232,CUST10006,2025-11-19,Holiday Items,420.64
540233,CUST10073,2025-11-28,Furniture,71.08
540234,CUST10244,2025-11-09,Gift Items,85.46
540235,CUST10222,2025-11-23,Fashion,28.57
540236,CUST10005,2025-11-04,Toys,31.84
540237,CUST10245,2025-11-13,Accessories,655.14
540238,CUST10202,2025-11-29,Fashion,458.1
540239,CUST10174,2025-11-19,Stationery,92.16
540240,CUST10045,2025-11-27,Electronics,215.94
540241,CUST10036,2025-11-04,Fashion,294.25
540242,CUST10012,2025-11-04,Furniture,535.2
540243,CUST10201,2025-11-26,Furniture,92.88
540244,CUST10207,2025-11-01,Holiday Items,14.1
540245,CUST10103,2025-11-15,Fashion,354.12
540246,CUST10133,2025-11-14,Home Decor,119.92
540247,CUST10208,2025-11-04,Stationery,48.48
540248,CUST10008,2025-11-19,Kitchen,151.2
540249,CUST10022,2025-11-15,Electronics,511.56
540250,CUST10027,2025-11-15,Electronics,89.88
540251,CUST10086,2025-11-08,Kitchen,56.78
540252,CUST10093,2025-11-10,Furniture,98.03
540253,CUST10206,2025-11-07,Holiday Items,301.55
540254,CUST10007,2025-11-07,Home Decor,47.76
540255,CUST10221,2025-11-18,Furniture,190.8
540256,CUST10110,2025-11-23,Toys,330.0
540257,CUST10031,2025-11-07,Furniture,304.0
540258,CUST10206,2025-11-22,Electronics,41.72
540259,CUST10236,2025-11-26,Accessories,167.2
540260,CUST10101,2025-11-29,Holiday Items,505.0
540261,CUST10017,2025-11-19,Furniture,35.31
540262,CUST10219,2025-11-23,Accessories,400.44
540263,CUST10104,2025-11-09,Holiday Items,6.27
540264,CUST10161,2025-11-11,Toys,114.16
540265,CUST10030,2025-11-26,Home Decor,91.22
540266,CUST10120,2025-11-22,Kitchen,716.5
540267,CUST10168,2025-11-24,Fashion,34.45
540268,CUST10018,2025-11-18,Toys,265.64
540269,CUST10064,2025-11-11,Kitchen,349.8
540270,CUST10066,2025-11-02,Toys,568.02
540271,CUST10077,2025-11-19,Toys,83.4
540272,CUST10201,2025-11-13,Toys,1116.9
540273,CUST10058,2025-11-21,Kitchen,1425.48
540274,CUST10176,2025-11-15,Kitchen,227.72
540275,CUST10192,2025-11-18,Fashion,379.28
540276,CUST10245,2025-11-13,Kitchen,101.56
540277,CUST10244,2025-11-10,Home Decor,83.73
540278,CUST10064,2025-11-09,Electronics,588.9
540279,CUST10047,2025-11-14,Electronics,276.18
540280,CUST10075,2025-11-20,Toys,974.28
540281,CUST10207,2025-11-15,Home Decor,238.98
540282,CUST10068,2025-11-30,Gift Items,172.2
540283,CUST10036,2025-11-22,Home Decor,817.2
540284,CUST10118,2025-11-17,Furniture,229.6
540285,CUST10015,2025-11-14,Gift Items,44.76
540286,CUST10161,2025-11-22,Fashion,76.62
540287,CUST10240,2025-11-29,Furniture,204.66
540288,CUST10180,2025-11-22,Toys,60.28
540289,CUST10200,2025-11-29,Toys,869.64
540290,CUST10029,2025-11-29,Kitchen,1083.5
540291,CUST10215,2025-11-24,Furniture,1156.0
540292,CUST10238,2025-11-10,Furniture,912.6
540293,CUST10019,2025-11-28,Furniture,98.3
540294,CUST10137,2025-11-10,Gift Items,860.48
540295,CUST10243,2025-11-15,Stationery,274.65
540296,CUST10060,2025-11-30,Toys,753.48
540297,CUST10113,2025-11-12,Home Decor,1167.7
540298,CUST10007,2025-11-26,Fashion,273.36
540299,CUST10082,2025-11-16,Accessories,96.0
540300,CUST10216,2025-11-06,Electronics,199.78
540301,CUST10153,2025-11-10,Holiday Items,549.6
540302,CUST10022,2025-11-22,Gift Items,184.68
540303,CUST10210,2025-11-22,Toys,1286.28
540304,CUST10172,2025-11-20,Holiday Items,477.5
540305,CUST10119,2025-11-05,Holiday Items,1304.4
540306,CUST10069,2025-11-02,Home Decor,805.9
540307,CUST10067,2025-11-04,Kitchen,176.7
540308,CUST10012,2025-11-14,Accessories,125.76
540309,CUST10125,2025-11-06,Fashion,935.64
540310,CUST10186,2025-11-11,Holiday Items,817.08
540311,CUST10118,2025-11-30,Toys,90.42
540312,CUST10012,2025-11-21,Toys,190.8
540313,CUST10214,2025-11-10,Toys,679.92
540314,CUST10185,2025-11-08,Fashion,380.72
540315,CUST10131,2025-11-15,Fashion,44.08
540316,CUST10040,2025-11-01,Furniture,30.33
540317,CUST10041,2025-11-05,Stationery,87.06
540318,CUST10071,2025-11-14,Furniture,398.0
540319,CUST10248,2025-11-17,Toys,206.28
540320,CUST10137,2025-11-13,Furniture,135.0
540321,CUST10112,2025-11-29,Gift Items,298.6
540322,CUST10193,2025-11-05,Furniture,244.65
540323,CUST10109,2025-11-03,Home Decor,732.3
540324,CUST10055,2025-11-03,Kitchen,25.96
540325,CUST10154,2025-11-25,Gift Items,178.16
540326,CUST10060,2025-11-04,Electronics,345.92
540327,CUST10001,2025-11-29,Stationery,870.7
540328,CUST10236,2025-11-02,Fashion,353.31
540329,CUST10103,2025-11-04,Stationery,407.16
540330,CUST10233,2025-11-12,Fashion,109.43
540331,CUST10032,2025-11-09,Toys,303.65
540332,CUST10009,2025-11-21,Electronics,105.8
540333,CUST10146,2025-11-26,Holiday Items,173.25
540334,CUST10194,2025-11-16,Accessories,814.4
540335,CUST10180,2025-11-05,Fashion,186.52
540336,CUST10162,2025-11-18,Home Decor,838.32
540337,CUST10187,2025-11-30,Home Decor,792.84
540338,CUST10038,2025-11-18,Kitchen,454.0
540339,CUST10106,2025-11-09,Furniture,59.3
540340,CUST10084,2025-11-27,Toys,190.02
540341,CUST10097,2025-11-21,Fashion,331.5
540342,CUST10138,2025-11-22,Toys,625.32
540343,CUST10102,2025-11-19,Toys,338.48
540344,CUST10130,2025-11-30,Holiday Items,650.88
540345,CUST10024,2025-11-28,Stationery,417.1
540346,CUST10206,2025-11-11,Home Decor,429.78
540347,CUST10185,2025-11-05,Toys,34.16
540348,CUST10200,2025-11-22,Accessories,28.14
540349,CUST10098,2025-11-30,Home Decor,188.7
540350,CUST10021,2025-11-16,Holiday Items,94.92
540351,CUST10138,2025-11-20,Furniture,29.18
540352,CUST10064,2025-11-11,Holiday Items,214.72
540353,CUST10067,2025-11-19,Stationery,42.75
540354,CUST10125,2025-11-13,Home Decor,437.64
540355,CUST10167,2025-11-21,Toys,5.41
540356,CUST10136,2025-11-10,Toys,486.6
540357,CUST10236,2025-11-10,Holiday Items,117.6
540358,CUST10202,2025-11-09,Furniture,661.44
540359,CUST10013,2025-11-14,Stationery,425.44
540360,CUST10210,2025-11-01,Fashion,266.4
540361,CUST10126,2025-11-12,Accessories,313.62
540362,CUST10147,2025-11-01,Accessories,393.96
540363,CUST10050,2025-11-08,Furniture,463.7
540364,CUST10220,2025-11-08,Stationery,52.46
540365,CUST10098,2025-11-29,Gift Items,481.85
540366,CUST10180,2025-11-11,Fashion,279.06
540367,CUST10086,2025-11-21,Toys,15.24
540368,CUST10003,2025-11-02,Holiday Items,176.4
540369,CUST10045,2025-11-04,Gift Items,309.09
540370,CUST10205,2025-11-25,Accessories,118.85
540371,CUST10178,2025-11-16,Accessories,926.48
540372,CUST10081,2025-11-25,Toys,248.25
540373,CUST10021,2025-11-04,Gift Items,96.68
540374,CUST10024,2025-11-04,Stationery,429.1
540375,CUST10137,2025-11-09,Furniture,1179.6
540376,CUST10195,2025-11-01,Furniture,953.76
540377,CUST10133,2025-11-19,Holiday Items,15.23
540378,CUST10033,2025-11-18,Electronics,860.4
540379,CUST10226,2025-11-20,Stationery,45.62
540380,CUST10004,2025-11-29,Fashion,1118.6
540381,CUST10105,2025-11-23,Fashion,183.5
540382,CUST10020,2025-11-14,Gift Items,232.59
540383,CUST10053,2025-11-02,Furniture,221.08
540384,CUST10227,2025-11-25,Accessories,146.9
540385,CUST10179,2025-11-12,Toys,175.74
540386,CUST10013,2025-11-18,Accessories,834.4
540387,CUST10163,2025-11-27,Gift Items,524.04
540388,CUST10045,2025-11-17,Fashion,708.3
540389,CUST10178,2025-11-18,Electronics,51.0
540390,CUST10093,2025-11-09,Fashion,487.32
540391,CUST10066,2025-11-14,Fashion,6.19
540392,CUST10087,2025-11-15,Gift Items,216.06
540393,CUST10029,2025-11-03,Gift Items,407.4
540394,CUST10115,2025-11-23,Fashion,82.44
540395,CUST10188,2025-11-24,Accessories,896.88
540396,CUST10199,2025-11-29,Holiday Items,110.92
540397,CUST10166,2025-11-10,Gift Items,124.16
540398,CUST10223,2025-11-07,Furniture,224.4
540399,CUST10210,2025-11-06,Kitchen,565.08
540400,CUST10168,2025-11-01,Furniture,440.5
