order_id,customer_id,orderDate,ProductType,OrderValue
536060,CUST10246,2025-01-23,Furniture,360.2
536061,CUST10056,2025-01-10,Home Decor,206.9
536062,CUST10015,2025-01-11,Home Decor,115.92
536063,CUST10136,2025-01-28,Gift Items,615.8
536064,CUST10218,2025-01-03,Gift Items,115.39
536065,CUST10221,2025-01-22,Electronics,144.84
536066,CUST10146,2025-01-29,Electronics,132.72
536067,CUST10169,2025-01-14,Toys,75.28
536068,CUST10053,2025-01-09,Stationery,476.04
536069,CUST10172,2025-01-05,Fashion,134.84
536070,CUST10240,2025-01-25,Kitchen,396.5
536071,CUST10026,2025-01-19,Kitchen,56.35
536072,CUST10034,2025-01-09,Stationery,330.6
536073,CUST10073,2025-01-12,Gift Items,211.62
536074,CUST10078,2025-01-23,Toys,1004.7
536075,CUST10142,2025-01-27,Fashion,41.04
536076,CUST10068,2025-01-05,Kitchen,225.64
536077,CUST10070,2025-01-05,Fashion,179.46
536078,CUST10176,2025-01-07,Fashion,347.28
536079,CUST10233,2025-01-29,Home Decor,718.8
536080,CUST10071,2025-01-27,Home Decor,154.06
536081,CUST10164,2025-01-05,Fashion,41.69
536082,CUST10181,2025-01-18,Holiday Items,268.77
536083,CUST10242,2025-01-03,Gift Items,43.68
536084,CUST10150,2025-01-12,Furniture,80.76
536085,CUST10079,2025-01-02,Stationery,159.0
536086,CUST10175,2025-01-07,Electronics,108.12
536087,CUST10227,2025-01-18,Holiday Items,88.12
536088,CUST10222,2025-01-08,Gift Items,333.84
536089,CUST10046,2025-01-01,Stationery,318.21
536090,CUST10189,2025-01-28,Electronics,774.08
536091,CUST10028,2025-01-23,Holiday Items,106.05
536092,CUST10052,2025-01-08,Accessories,103.38
536093,CUST10224,2025-01-26,Electronics,230.16
536094,CUST10103,2025-01-07,Stationery,21.12
536095,CUST10072,2025-01-25,Stationery,520.3
536096,CUST10138,2025-01-27,Stationery,593.52
536097,CUST10046,2025-01-09,Toys,16.05
536098,CUST10112,2025-01-20,Stationery,35.0
536099,CUST10030,2025-01-17,Holiday Items,322.68
536100,CUST10112,2025-01-23,Home Decor,129.72
536101,CUST10176,2025-01-18,Electronics,1335.12
536102,CUST10236,2025-01-22,Stationery,319.08
536103,CUST10185,2025-01-04,Fashion,482.7
536104,CUST10084,2025-01-14,Holiday Items,466.08
536105,CUST10108,2025-01-07,Holiday Items,338.2
536106,CUST10104,2025-01-10,Furniture,224.46
536107,CUST10111,2025-01-07,Toys,38.21
536108,CUST10173,2025-01-15,Electronics,342.84
536109,CUST10246,2025-01-29,Gift Items,697.2
536110,CUST10163,2025-01-22,Toys,71.68
536111,CUST10061,2025-01-25,Fashion,80.82
536112,CUST10007,2025-01-05,Home Decor,389.08
536113,CUST10218,2025-01-20,Kitchen,472.44
536114,CUST10148,2025-01-21,Electronics,512.0
536115,CUST10038,2025-01-08,Home Decor,484.72
536116,CUST10046,2025-01-08,Furniture,187.92
536117,CUST10235,2025-01-08,Kitchen,84.0
536118,CUST10171,2025-01-15,Furniture,181.7
536119,CUST10229,2025-01-25,Accessories,869.64
536120,CUST10141,2025-01-30,Accessories,631.68
536121,CUST10116,2025-01-16,Fashion,269.64
536122,CUST10197,2025-01-09,Furniture,404.72
536123,CUST10113,2025-01-09,Kitchen,761.4
536124,CUST10082,2025-01-11,Furniture,150.25
536125,CUST10099,2025-01-08,Gift Items,37.52
536126,CUST10085,2025-01-14,Furniture,40.2
536127,CUST10214,2025-01-07,Holiday Items,513.5
536128,CUST10243,2025-01-19,Home Decor,870.56
536129,CUST10077,2025-01-12,Holiday Items,468.4
536130,CUST10140,2025-01-24,Toys,525.92
536131,CUST10112,2025-01-09,Accessories,239.48
536132,CUST10174,2025-01-22,Holiday Items,48.19
536133,CUST10033,2025-01-30,Toys,303.78
536134,CUST10152,2025-01-13,Toys,68.04
536135,CUST10035,2025-01-14,Accessories,12.36
536136,CUST10084,2025-01-13,Electronics,25.23
536137,CUST10226,2025-01-25,Holiday Items,409.0
536138,CUST10108,2025-01-27,Fashion,454.3
536139,CUST10139,2025-01-24,Home Decor,115.52
536140,CUST10200,2025-01-03,Home Decor,173.1
536141,CUST10215,2025-01-07,Home Decor,114.08
536142,CUST10172,2025-01-16,Kitchen,91.59
536143,CUST10197,2025-01-09,Stationery,228.56
536144,CUST10184,2025-01-24,Kitchen,221.07
536145,CUST10149,2025-01-04,Home Decor,347.55
536146,CUST10246,2025-01-30,Holiday Items,350.8
536147,CUST10020,2025-01-07,Toys,904.96
536148,CUST10078,2025-01-25,Toys,57.88
536149,CUST10201,2025-01-19,Home Decor,192.12
536150,CUST10095,2025-01-22,Kitchen,390.6
536151,CUST10218,2025-01-01,Holiday Items,943.08
536152,CUST10163,2025-01-12,Accessories,149.0
536153,CUST10134,2025-01-24,Fashion,161.01
536154,CUST10112,2025-01-15,Toys,1122.24
536155,CUST10213,2025-01-08,Kitchen,201.85
536156,CUST10193,2025-01-08,Accessories,530.45
536157,CUST10218,2025-01-16,Stationery,336.24
536158,CUST10205,2025-01-12,Fashion,179.37
536159,CUST10180,2025-01-20,Fashion,212.16
536160,CUST10022,2025-01-07,Electronics,44.28
536161,CUST10062,2025-01-25,Accessories,479.28
536162,CUST10024,2025-01-01,Fashion,551.6
536163,CUST10079,2025-01-08,Toys,200.08
536164,CUST10089,2025-01-17,Holiday Items,348.66
536165,CUST10117,2025-01-23,Fashion,496.44
536166,CUST10185,2025-01-04,Electronics,160.2
536167,CUST10244,2025-01-18,Gift Items,99.3
536168,CUST10071,2025-01-16,Toys,111.72
536169,CUST10214,2025-01-04,Electronics,871.44
536170,CUST10078,2025-01-06,Home Decor,146.15
536171,CUST10250,2025-01-02,Home Decor,208.44
536172,CUST10164,2025-01-05,Accessories,441.96
536173,CUST10073,2025-01-19,Accessories,210.08
536174,CUST10248,2025-01-06,Home Decor,542.6
536175,CUST10030,2025-01-16,Kitchen,565.35
536176,CUST10162,2025-01-19,Home Decor,482.24
536177,CUST10243,2025-01-19,Fashion,60.09
536178,CUST10143,2025-01-04,Holiday Items,238.58
536179,CUST10116,2025-01-13,Accessories,374.56
536180,CUST10079,2025-01-14,Toys,517.85
536181,CUST10026,2025-01-24,Electronics,74.13
536182,CUST10041,2025-01-03,Electronics,134.4
536183,CUST10001,2025-01-06,Holiday Items,202.08
536184,CUST10075,2025-01-16,Home Decor,835.0
536185,CUST10180,2025-01-10,Accessories,145.4
536186,CUST10068,2025-01-30,Toys,166.54
536187,CUST10058,2025-01-18,Gift Items,209.8
536188,CUST10016,2025-01-03,Gift Items,498.15
536189,CUST10146,2025-01-27,Fashion,362.1
536190,CUST10078,2025-01-23,Holiday Items,171.1
536191,CUST10113,2025-01-16,Kitchen,306.55
536192,CUST10083,2025-01-24,Toys,107.01
536193,CUST10247,2025-01-08,Toys,27.7
536194,CUST10211,2025-01-22,Fashion,119.95
536195,CUST10121,2025-01-06,Furniture,92.17
536196,CUST10150,2025-01-06,Holiday Items,1101.4
536197,CUST10090,2025-01-16,Holiday Items,1163.6
536198,CUST10220,2025-01-04,Gift Items,241.32
536199,CUST10074,2025-01-16,Holiday Items,305.22
536200,CUST10081,2025-01-03,Fashion,81.72
536201,CUST10104,2025-01-25,Furniture,96.72
536202,CUST10119,2025-01-18,Holiday Items,79.78
536203,CUST10160,2025-01-12,Accessories,24.54
536204,CUST10069,2025-01-07,Furniture,918.0
536205,CUST10226,2025-01-15,Accessories,334.5
536206,CUST10156,2025-01-21,Electronics,11.78
536207,CUST10142,2025-01-01,Holiday Items,117.03
536208,CUST10234,2025-01-27,Kitchen,57.8
536209,CUST10214,2025-01-21,Gift Items,1137.8
536210,CUST10131,2025-01-10,Fashion,1120.9
536211,CUST10063,2025-01-16,Accessories,804.64
536212,CUST10236,2025-01-07,Toys,234.0
536213,CUST10222,2025-01-05,Kitchen,1082.28
536214,CUST10107,2025-01-28,Stationery,466.45
536215,CUST10073,2025-01-01,Fashion,406.68
536216,CUST10138,2025-01-15,Accessories,1041.7
536217,CUST10140,2025-01-25,Holiday Items,249.36
536218,CUST10049,2025-01-28,Electronics,1121.1
536219,CUST10106,2025-01-25,Home Decor,239.52
536220,CUST10234,2025-01-23,Holiday Items,540.0
536221,CUST10211,2025-01-26,Gift Items,949.12
536222,CUST10129,2025-01-05,Toys,1158.7
536223,CUST10217,2025-01-28,Accessories,628.14
536224,CUST10004,2025-01-15,Gift Items,128.6
536225,CUST10020,2025-01-05,Accessories,838.64
536226,CUST10102,2025-01-23,Kitchen,211.4
536227,CUST10137,2025-01-28,Holiday Items,615.9
536228,CUST10195,2025-01-29,Accessories,456.9
536229,CUST10061,2025-01-03,Fashion,80.64
536230,CUST10026,2025-01-14,Kitchen,361.0
536231,CUST10232,2025-01-10,Home Decor,220.5
536232,CUST10076,2025-01-02,Stationery,40.61
536233,CUST10136,2025-01-08,Holiday Items,318.66
536234,CUST10157,2025-01-03,Holiday Items,67.41
536235,CUST10037,2025-01-19,Electronics,243.92
536236,CUST10066,2025-01-15,Home Decor,774.5
536237,CUST10140,2025-01-22,Gift Items,1083.9
536238,CUST10151,2025-01-12,Fashion,108.8
536239,CUST10217,2025-01-15,Fashion,668.88
536240,CUST10124,2025-01-28,Kitchen,479.72
536241,CUST10148,2025-01-12,Fashion,189.24
536242,CUST10169,2025-01-27,Holiday Items,25.4
536243,CUST10176,2025-01-28,Home Decor,17.25
536244,CUST10074,2025-01-29,Electronics,1003.6
536245,CUST10159,2025-01-07,Fashion,169.38
536246,CUST10161,2025-01-29,Home Decor,228.96
536247,CUST10149,2025-01-02,Stationery,475.8
536248,CUST10084,2025-01-10,Holiday Items,39.27
536249,CUST10139,2025-01-26,Stationery,78.27
536250,CUST10213,2025-01-09,Gift Items,737.52
536251,CUST10248,2025-01-16,Fashion,549.5
536252,CUST10247,2025-01-15,Kitchen,582.0
536253,CUST10221,2025-01-08,Holiday Items,273.33
536254,CUST10102,2025-01-26,Home Decor,545.76
536255,CUST10095,2025-01-15,Fashion,327.75
536256,CUST10028,2025-01-12,Electronics,793.04
536257,CUST10242,2025-01-29,Furniture,54.4
536258,CUST10166,2025-01-08,Kitchen,660.24
536259,CUST10167,2025-01-10,Holiday Items,1093.5
536260,CUST10078,2025-01-02,Accessories,37.84
536261,CUST10138,2025-01-29,Gift Items,27.84
536262,CUST10244,2025-01-22,Furniture,446.4
536263,CUST10040,2025-01-24,Holiday Items,572.08
536264,CUST10105,2025-01-20,Fashion,200.92
536265,CUST10114,2025-01-07,Accessories,83.61
536266,CUST10176,2025-01-04,Stationery,412.08
536267,CUST10092,2025-01-21,Home Decor,1301.4
536268,CUST10243,2025-01-04,Accessories,279.36
536269,CUST10164,2025-01-21,Toys,160.76
536270,CUST10063,2025-01-11,Gift Items,8.44
536271,CUST10142,2025-01-25,Electronics,42.24
536272,CUST10085,2025-01-08,Gift Items,392.12
536273,CUST10034,2025-01-05,Furniture,35.08
536274,CUST10170,2025-01-04,Home Decor,481.65
536275,CUST10202,2025-01-26,Electronics,12.75
536276,CUST10014,2025-01-09,Gift Items,26.1
536277,CUST10017,2025-01-24,Accessories,514.56
536278,CUST10152,2025-01-17,Kitchen,939.2
536279,CUST10012,2025-01-20,Furniture,617.0
536280,CUST10016,2025-01-01,Accessories,281.6
536281,CUST10126,2025-01-04,Accessories,420.72
536282,CUST10156,2025-01-11,Gift Items,216.32
536283,CUST10163,2025-01-20,Toys,34.66
536284,CUST10153,2025-01-13,Furniture,1034.16
536285,CUST10111,2025-01-20,Kitchen,279.05
536286,CUST10225,2025-01-21,Furniture,205.4
536287,CUST10059,2025-01-29,Holiday Items,212.12
536288,CUST10107,2025-01-13,Kitchen,598.32
536289,CUST10066,2025-01-22,Stationery,315.84
536290,CUST10018,2025-01-16,Kitchen,249.6
536291,CUST10191,2025-01-04,Stationery,26.9
536292,CUST10245,2025-01-19,Furniture,203.61
536293,CUST10106,2025-01-04,Stationery,494.76
536294,CUST10014,2025-01-24,Fashion,836.0
536295,CUST10130,2025-01-19,Electronics,219.1
536296,CUST10217,2025-01-08,Kitchen,239.01
536297,CUST10030,2025-01-12,Fashion,610.98
536298,CUST10144,2025-01-28,Toys,389.4
536299,CUST10169,2025-01-30,Fashion,66.96
536300,CUST10196,2025-01-23,Fashion,23.7
536301,CUST10223,2025-01-06,Gift Items,262.5
536302,CUST10163,2025-01-24,Home Decor,85.44
536303,CUST10097,2025-01-07,Holiday Items,180.34
536304,CUST10080,2025-01-12,Stationery,425.6
536305,CUST10041,2025-01-05,Toys,212.58
536306,CUST10114,2025-01-09,Holiday Items,81.69
536307,CUST10070,2025-01-14,Electronics,738.3
536308,CUST10029,2025-01-14,Fashion,190.44
536309,CUST10012,2025-01-10,Electronics,644.1
536310,CUST10002,2025-01-02,Electronics,945.36
536311,CUST10036,2025-01-25,Fashion,567.9
536312,CUST10128,2025-01-01,Holiday Items,205.25
536313,CUST10181,2025-01-18,Electronics,53.04
536314,CUST10207,2025-01-22,Stationery,817.8
536315,CUST10011,2025-01-24,Holiday Items,98.32
536316,CUST10221,2025-01-03,Stationery,56.52
536317,CUST10164,2025-01-23,Holiday Items,558.96
536318,CUST10248,2025-01-01,Stationery,80.15
536319,CUST10118,2025-01-20,Stationery,289.98
536320,CUST10063,2025-01-04,Holiday Items,107.62
536321,CUST10223,2025-01-13,Fashion,512.56
536322,CUST10044,2025-01-25,Kitchen,171.18
536323,CUST10131,2025-01-17,Electronics,922.8
536324,CUST10166,2025-01-27,Gift Items,262.5
536325,CUST10051,2025-01-09,Gift Items,58.32
536326,CUST10020,2025-01-21,Gift Items,275.49
536327,CUST10195,2025-01-19,Toys,570.1
536328,CUST10145,2025-01-29,Toys,825.3
536329,CUST10081,2025-01-21,Gift Items,624.3
536330,CUST10162,2025-01-15,Fashion,105.2
536331,CUST10130,2025-01-12,Kitchen,359.95
536332,CUST10015,2025-01-02,Stationery,283.75
536333,CUST10219,2025-01-28,Kitchen,57.6
536334,CUST10142,2025-01-19,Home Decor,572.16
536335,CUST10167,2025-01-19,Electronics,1093.1
536336,CUST10039,2025-01-17,Home Decor,441.54
536337,CUST10215,2025-01-29,Stationery,146.6
536338,CUST10011,2025-01-06,Electronics,123.56
536339,CUST10134,2025-01-17,Toys,1189.4
536340,CUST10073,2025-01-30,Holiday Items,135.78
536341,CUST10154,2025-01-22,Home Decor,748.0
536342,CUST10143,2025-01-04,Holiday Items,61.44
536343,CUST10169,2025-01-28,Toys,160.55
536344,CUST10170,2025-01-19,Gift Items,125.01
536345,CUST10179,2025-01-21,Holiday Items,233.7
536346,CUST10080,2025-01-03,Furniture,217.26
536347,CUST10209,2025-01-11,Gift Items,624.88
536348,CUST10109,2025-01-22,Furniture,161.76
536349,CUST10047,2025-01-10,Electronics,27.84
536350,CUST10050,2025-01-16,Electronics,683.1
536351,CUST10217,2025-01-10,Kitchen,62.13
536352,CUST10190,2025-01-27,Furniture,1116.96
536353,CUST10197,2025-01-29,Toys,80.28
536354,CUST10042,2025-01-05,Gift Items,218.04
536355,CUST10106,2025-01-02,Stationery,261.72
536356,CUST10073,2025-01-20,Accessories,465.72
536357,CUST10248,2025-01-10,Accessories,261.0
536358,CUST10113,2025-01-19,Accessories,182.88
536359,CUST10136,2025-01-17,Holiday Items,469.65
536360,CUST10155,2025-01-26,Gift Items,295.44
536361,CUST10224,2025-01-16,Stationery,43.15
536362,CUST10217,2025-01-23,Furniture,1347.36
536363,CUST10042,2025-01-25,Fashion,71.98
536364,CUST10213,2025-01-05,Holiday Items,1088.7
536365,CUST10210,2025-01-08,Accessories,227.4
536366,CUST10014,2025-01-14,Holiday Items,670.98
536367,CUST10021,2025-01-13,Stationery,557.28
536368,CUST10026,2025-01-30,Stationery,23.24
536369,CUST10235,2025-01-10,Accessories,56.01
536370,CUST10115,2025-01-16,Toys,274.98
536371,CUST10066,2025-01-01,Electronics,108.94
536372,CUST10156,2025-01-24,Furniture,200.94
536373,CUST10061,2025-01-10,Fashion,124.48
536374,CUST10164,2025-01-14,Toys,16.22
536375,CUST10232,2025-01-27,Accessories,98.8
536376,CUST10148,2025-01-17,Electronics,53.16
536377,CUST10158,2025-01-01,Stationery,110.16
536378,CUST10171,2025-01-06,Kitchen,278.2
536379,CUST10245,2025-01-03,Furniture,1404.24
536380,CUST10142,2025-01-17,Home Decor,745.32
536381,CUST10163,2025-01-02,Holiday Items,840.96
536382,CUST10092,2025-01-01,Kitchen,193.8
536383,CUST10161,2025-01-22,Kitchen,184.98
536384,CUST10140,2025-01-12,Stationery,109.08
536385,CUST10119,2025-01-22,Accessories,300.21
536386,CUST10184,2025-01-03,Accessories,293.55
536387,CUST10203,2025-01-02,Electronics,36.98
536388,CUST10132,2025-01-10,Holiday Items,39.58
536389,CUST10193,2025-01-02,Electronics,697.44
536390,CUST10013,2025-01-25,Stationery,222.2
536391,CUST10112,2025-01-12,Holiday Items,85.65
536392,CUST10087,2025-01-13,Gift Items,1076.2
536393,CUST10237,2025-01-12,Furniture,838.2
536394,CUST10109,2025-01-24,Kitchen,483.15
536395,CUST10047,2025-01-27,Furniture,586.32
536396,CUST10084,2025-01-03,Fashion,201.2
536397,CUST10110,2025-01-23,Gift Items,274.5
536398,CUST10187,2025-01-02,Stationery,438.1
536399,CUST10243,2025-01-26,Home Decor,278.08
536400,CUST10094,2025-01-13,Furniture,162.72
