order_id,customer_id,orderDate,ProductType,OrderValue
538599,CUST10092,2025-07-23,Accessories,1348.2
538600,CUST10247,2025-07-14,Holiday Items,316.5
538601,CUST10007,2025-07-18,Holiday Items,57.5
538602,CUST10233,2025-07-20,Fashion,182.62
538603,CUST10033,2025-07-12,Toys,282.76
538604,CUST10076,2025-07-29,Home Decor,1298.88
538605,CUST10002,2025-07-22,Accessories,138.4
538606,CUST10022,2025-07-02,Home Decor,678.96
538607,CUST10028,2025-07-21,Stationery,500.05
538608,CUST10124,2025-07-19,Stationery,198.16
538609,CUST10173,2025-07-19,Furniture,16.77
538610,CUST10037,2025-07-17,Furniture,84.93
538611,CUST10173,2025-07-29,Gift Items,185.3
538612,CUST10240,2025-07-24,Home Decor,381.6
538613,CUST10030,2025-07-07,Kitchen,757.8
538614,CUST10031,2025-07-29,Furniture,20.48
538615,CUST10122,2025-07-04,Home Decor,63.1
538616,CUST10238,2025-07-02,Kitchen,655.8
538617,CUST10210,2025-07-06,Electronics,250.2
538618,CUST10175,2025-07-20,Accessories,396.96
538619,CUST10006,2025-07-21,Gift Items,106.6
538620,CUST10062,2025-07-22,Gift Items,296.04
538621,CUST10052,2025-07-18,Accessories,1075.8
538622,CUST10026,2025-07-22,Toys,365.8
538623,CUST10101,2025-07-09,Holiday Items,456.6
538624,CUST10109,2025-07-27,Gift Items,114.04
538625,CUST10145,2025-07-04,Holiday Items,35.8
538626,CUST10166,2025-07-02,Toys,70.71
538627,CUST10091,2025-07-30,Gift Items,75.1
538628,CUST10071,2025-07-15,Home Decor,1061.8
538629,CUST10221,2025-07-28,Furniture,133.62
538630,CUST10135,2025-07-23,Holiday Items,173.96
538631,CUST10039,2025-07-21,Stationery,118.44
538632,CUST10202,2025-07-28,Gift Items,338.94
538633,CUST10078,2025-07-22,Holiday Items,473.65
538634,CUST10124,2025-07-21,Holiday Items,220.3
538635,CUST10148,2025-07-06,Furniture,736.9
538636,CUST10083,2025-07-23,Toys,395.52
538637,CUST10104,2025-07-27,Kitchen,427.08
538638,CUST10041,2025-07-24,Electronics,5.97
538639,CUST10240,2025-07-16,Accessories,161.34
538640,CUST10207,2025-07-25,Electronics,550.74
538641,CUST10187,2025-07-06,Holiday Items,216.46
538642,CUST10157,2025-07-02,Fashion,887.04
538643,CUST10019,2025-07-24,Accessories,13.8
538644,CUST10008,2025-07-27,Gift Items,442.62
538645,CUST10097,2025-07-15,Gift Items,90.9
538646,CUST10126,2025-07-09,Accessories,311.64
538647,CUST10042,2025-07-24,Holiday Items,145.0
538648,CUST10023,2025-07-07,Toys,1170.24
538649,CUST10025,2025-07-22,Electronics,76.42
538650,CUST10002,2025-07-29,Stationery,97.68
538651,CUST10019,2025-07-28,Stationery,554.16
538652,CUST10187,2025-07-30,Furniture,248.04
538653,CUST10147,2025-07-07,Accessories,248.4
538654,CUST10231,2025-07-20,Furniture,526.44
538655,CUST10110,2025-07-15,Holiday Items,290.07
538656,CUST10201,2025-07-05,Furniture,138.76
538657,CUST10060,2025-07-16,Home Decor,71.8
538658,CUST10211,2025-07-08,Fashion,496.56
538659,CUST10018,2025-07-12,Gift Items,241.9
538660,CUST10062,2025-07-19,Furniture,56.45
538661,CUST10015,2025-07-20,Furniture,470.28
538662,CUST10235,2025-07-30,Fashion,141.96
538663,CUST10067,2025-07-14,Electronics,6.29
538664,CUST10036,2025-07-02,Electronics,641.04
538665,CUST10237,2025-07-11,Home Decor,1181.64
538666,CUST10243,2025-07-26,Toys,241.96
538667,CUST10244,2025-07-03,Holiday Items,43.14
538668,CUST10243,2025-07-16,Gift Items,213.56
538669,CUST10010,2025-07-04,Accessories,437.45
538670,CUST10111,2025-07-12,Accessories,347.64
538671,CUST10249,2025-07-29,Electronics,471.65
538672,CUST10199,2025-07-01,Electronics,111.92
538673,CUST10175,2025-07-13,Home Decor,887.52
538674,CUST10197,2025-07-13,Holiday Items,709.92
538675,CUST10141,2025-07-14,Gift Items,158.97
538676,CUST10158,2025-07-29,Stationery,107.92
538677,CUST10236,2025-07-14,Home Decor,151.5
538678,CUST10003,2025-07-19,Electronics,119.04
538679,CUST10207,2025-07-29,Furniture,722.64
538680,CUST10224,2025-07-01,Electronics,118.94
538681,CUST10113,2025-07-05,Gift Items,11.5
538682,CUST10155,2025-07-12,Electronics,38.2
538683,CUST10123,2025-07-13,Kitchen,88.7
538684,CUST10053,2025-07-18,Accessories,22.94
538685,CUST10057,2025-07-28,Accessories,647.82
538686,CUST10142,2025-07-25,Fashion,565.6
538687,CUST10082,2025-07-09,Furniture,257.6
538688,CUST10231,2025-07-12,Holiday Items,177.12
538689,CUST10234,2025-07-07,Gift Items,353.7
538690,CUST10142,2025-07-24,Electronics,355.08
538691,CUST10202,2025-07-27,Gift Items,92.52
538692,CUST10113,2025-07-23,Accessories,117.4
538693,CUST10009,2025-07-27,Fashion,10.0
538694,CUST10212,2025-07-10,Kitchen,358.1
538695,CUST10099,2025-07-20,Accessories,35.29
538696,CUST10114,2025-07-13,Home Decor,103.88
538697,CUST10169,2025-07-06,Holiday Items,106.68
538698,CUST10009,2025-07-10,Furniture,103.68
538699,CUST10156,2025-07-30,Stationery,675.72
538700,CUST10056,2025-07-19,Home Decor,488.5
538701,CUST10112,2025-07-20,Holiday Items,526.68
538702,CUST10100,2025-07-18,Fashion,97.37
538703,CUST10185,2025-07-19,Toys,683.52
538704,CUST10120,2025-07-13,Electronics,396.72
538705,CUST10205,2025-07-09,Fashion,327.48
538706,CUST10139,2025-07-25,Fashion,239.72
538707,CUST10158,2025-07-02,Fashion,417.6
538708,CUST10201,2025-07-09,Toys,204.48
538709,CUST10170,2025-07-19,Stationery,17.11
538710,CUST10119,2025-07-15,Home Decor,510.45
538711,CUST10248,2025-07-02,Stationery,35.4
538712,CUST10056,2025-07-18,Holiday Items,774.3
538713,CUST10071,2025-07-03,Toys,70.6
538714,CUST10113,2025-07-03,Gift Items,472.8
538715,CUST10067,2025-07-09,Accessories,462.5
538716,CUST10038,2025-07-06,Toys,87.66
538717,CUST10010,2025-07-21,Gift Items,29.84
538718,CUST10082,2025-07-19,Home Decor,1243.44
538719,CUST10244,2025-07-02,Fashion,1041.48
538720,CUST10220,2025-07-28,Stationery,21.95
538721,CUST10061,2025-07-20,Stationery,1042.8
538722,CUST10029,2025-07-15,Furniture,23.2
538723,CUST10147,2025-07-11,Stationery,60.68
538724,CUST10225,2025-07-14,Fashion,87.12
538725,CUST10202,2025-07-20,Stationery,16.2
538726,CUST10167,2025-07-29,Stationery,702.42
538727,CUST10160,2025-07-10,Home Decor,1132.4
538728,CUST10239,2025-07-10,Gift Items,137.34
538729,CUST10207,2025-07-07,Stationery,14.98
538730,CUST10131,2025-07-24,Toys,1039.2
538731,CUST10213,2025-07-13,Toys,677.64
538732,CUST10098,2025-07-05,Kitchen,79.7
538733,CUST10145,2025-07-08,Furniture,230.28
538734,CUST10188,2025-07-18,Kitchen,1064.88
538735,CUST10121,2025-07-20,Furniture,1155.48
538736,CUST10050,2025-07-09,Toys,651.84
538737,CUST10063,2025-07-11,Stationery,547.75
538738,CUST10249,2025-07-24,Kitchen,224.24
538739,CUST10105,2025-07-29,Stationery,219.16
538740,CUST10020,2025-07-17,Stationery,87.72
538741,CUST10202,2025-07-15,Holiday Items,736.1
538742,CUST10033,2025-07-27,Furniture,277.6
538743,CUST10173,2025-07-14,Toys,374.92
538744,CUST10074,2025-07-26,Stationery,220.95
538745,CUST10108,2025-07-14,Furniture,98.16
538746,CUST10226,2025-07-21,Electronics,210.54
538747,CUST10043,2025-07-01,Kitchen,316.44
538748,CUST10183,2025-07-18,Accessories,267.6
538749,CUST10214,2025-07-02,Holiday Items,34.7
538750,CUST10034,2025-07-03,Furniture,83.58
538751,CUST10109,2025-07-29,Stationery,1325.28
538752,CUST10062,2025-07-18,Fashion,149.31
538753,CUST10230,2025-07-27,Stationery,84.14
538754,CUST10019,2025-07-02,Stationery,238.62
538755,CUST10116,2025-07-21,Holiday Items,1095.0
538756,CUST10035,2025-07-23,Gift Items,457.65
538757,CUST10002,2025-07-29,Toys,148.2
538758,CUST10098,2025-07-15,Stationery,490.08
538759,CUST10151,2025-07-24,Fashion,232.6
538760,CUST10088,2025-07-16,Home Decor,59.58
538761,CUST10131,2025-07-19,Holiday Items,1295.16
538762,CUST10194,2025-07-11,Gift Items,202.15
538763,CUST10226,2025-07-24,Electronics,22.29
538764,CUST10226,2025-07-19,Toys,508.0
538765,CUST10043,2025-07-10,Kitchen,85.14
538766,CUST10058,2025-07-15,Gift Items,173.4
538767,CUST10156,2025-07-09,Kitchen,564.3
538768,CUST10025,2025-07-05,Electronics,323.24
538769,CUST10044,2025-07-25,Home Decor,1212.72
538770,CUST10138,2025-07-18,Electronics,115.28
538771,CUST10007,2025-07-27,Stationery,59.88
538772,CUST10110,2025-07-19,Accessories,142.48
538773,CUST10076,2025-07-15,Kitchen,207.96
538774,CUST10127,2025-07-14,Fashion,109.44
538775,CUST10188,2025-07-09,Kitchen,208.16
538776,CUST10204,2025-07-24,Electronics,581.58
538777,CUST10086,2025-07-17,Fashion,81.88
538778,CUST10173,2025-07-17,Kitchen,766.0
538779,CUST10111,2025-07-02,Kitchen,644.04
538780,CUST10143,2025-07-27,Home Decor,477.72
538781,CUST10097,2025-07-19,Electronics,31.39
538782,CUST10125,2025-07-05,Gift Items,134.68
538783,CUST10163,2025-07-07,Kitchen,357.1
538784,CUST10055,2025-07-24,Home Decor,1238.64
538785,CUST10157,2025-07-18,Electronics,83.2
538786,CUST10068,2025-07-23,Toys,21.18
538787,CUST10164,2025-07-08,Stationery,613.2
538788,CUST10225,2025-07-06,Fashion,648.3
538789,CUST10125,2025-07-22,Accessories,421.28
538790,CUST10124,2025-07-18,Fashion,582.0
538791,CUST10230,2025-07-29,Fashion,56.44
538792,CUST10064,2025-07-11,Holiday Items,931.2
538793,CUST10170,2025-07-11,Kitchen,46.4
538794,CUST10033,2025-07-23,Accessories,506.34
538795,CUST10061,2025-07-22,Home Decor,731.2
538796,CUST10228,2025-07-07,Holiday Items,169.9
538797,CUST10067,2025-07-11,Stationery,68.57
538798,CUST10109,2025-07-15,Holiday Items,387.92
538799,CUST10125,2025-07-09,Electronics,548.5
538800,CUST10079,2025-07-02,Accessories,463.56
