order_id,customer_id,orderDate,ProductType,OrderValue
538286,CUST10016,2025-06-16,Furniture,168.0
538287,CUST10029,2025-06-10,Fashion,625.28
538288,CUST10183,2025-06-12,Holiday Items,212.82
538289,CUST10047,2025-06-02,Home Decor,160.32
538290,CUST10083,2025-06-24,Electronics,8.63
538291,CUST10156,2025-06-30,Kitchen,289.85
538292,CUST10094,2025-06-16,Stationery,193.76
538293,CUST10004,2025-06-22,Furniture,78.0
538294,CUST10208,2025-06-24,Stationery,124.26
538295,CUST10167,2025-06-08,Fashion,882.6
538296,CUST10228,2025-06-03,Kitchen,284.64
538297,CUST10031,2025-06-20,Home Decor,229.41
538298,CUST10237,2025-06-15,Kitchen,100.68
538299,CUST10088,2025-06-20,Fashion,226.32
538300,CUST10137,2025-06-07,Gift Items,1187.8
538301,CUST10141,2025-06-14,Fashion,17.52
538302,CUST10094,2025-06-29,Accessories,1404.96
538303,CUST10124,2025-06-03,Holiday Items,219.04
538304,CUST10203,2025-06-17,Home Decor,1343.16
538305,CUST10248,2025-06-23,Gift Items,218.7
538306,CUST10016,2025-06-19,Electronics,39.2
538307,CUST10223,2025-06-18,Furniture,485.36
538308,CUST10131,2025-06-25,Holiday Items,43.9
538309,CUST10156,2025-06-13,Fashion,1128.96
538310,CUST10147,2025-06-06,Electronics,96.52
538311,CUST10132,2025-06-26,Accessories,105.8
538312,CUST10067,2025-06-17,Fashion,1027.92
538313,CUST10142,2025-06-09,Kitchen,149.28
538314,CUST10061,2025-06-18,Fashion,86.43
538315,CUST10072,2025-06-29,Gift Items,77.65
538316,CUST10165,2025-06-02,Electronics,525.6
538317,CUST10167,2025-06-01,Stationery,261.24
538318,CUST10227,2025-06-23,Furniture,243.84
538319,CUST10230,2025-06-14,Toys,436.7
538320,CUST10161,2025-06-02,Home Decor,203.2
538321,CUST10046,2025-06-09,Fashion,169.62
538322,CUST10200,2025-06-28,Toys,65.64
538323,CUST10098,2025-06-23,Fashion,174.82
538324,CUST10057,2025-06-15,Stationery,320.64
538325,CUST10207,2025-06-21,Holiday Items,132.3
538326,CUST10186,2025-06-24,Holiday Items,164.73
538327,CUST10024,2025-06-16,Accessories,119.58
538328,CUST10221,2025-06-27,Gift Items,169.44
538329,CUST10047,2025-06-24,Fashion,277.72
538330,CUST10046,2025-06-29,Holiday Items,38.94
538331,CUST10110,2025-06-03,Electronics,42.64
538332,CUST10026,2025-06-13,Furniture,1093.2
538333,CUST10004,2025-06-26,Toys,263.67
538334,CUST10029,2025-06-01,Home Decor,93.8
538335,CUST10022,2025-06-25,Fashion,18.03
538336,CUST10004,2025-06-20,Home Decor,338.37
538337,CUST10087,2025-06-27,Kitchen,132.46
538338,CUST10145,2025-06-25,Accessories,75.44
538339,CUST10040,2025-06-16,Electronics,115.86
538340,CUST10161,2025-06-09,Furniture,66.36
538341,CUST10027,2025-06-02,Furniture,9.98
538342,CUST10215,2025-06-29,Holiday Items,72.75
538343,CUST10007,2025-06-08,Electronics,7.92
538344,CUST10168,2025-06-12,Fashion,382.24
538345,CUST10099,2025-06-22,Kitchen,443.2
538346,CUST10058,2025-06-04,Kitchen,224.2
538347,CUST10086,2025-06-20,Kitchen,222.4
538348,CUST10022,2025-06-30,Home Decor,665.94
538349,CUST10086,2025-06-17,Toys,70.26
538350,CUST10229,2025-06-05,Fashion,246.99
538351,CUST10070,2025-06-04,Accessories,217.2
538352,CUST10233,2025-06-26,Kitchen,672.66
538353,CUST10200,2025-06-05,Gift Items,103.75
538354,CUST10185,2025-06-15,Accessories,119.16
538355,CUST10246,2025-06-14,Fashion,31.6
538356,CUST10047,2025-06-05,Holiday Items,39.39
538357,CUST10124,2025-06-14,Holiday Items,240.12
538358,CUST10236,2025-06-21,Electronics,112.44
538359,CUST10138,2025-06-16,Furniture,413.52
538360,CUST10059,2025-06-27,Holiday Items,650.7
538361,CUST10135,2025-06-14,Toys,141.52
538362,CUST10093,2025-06-08,Home Decor,340.44
538363,CUST10093,2025-06-01,Furniture,477.12
538364,CUST10029,2025-06-30,Home Decor,1150.2
538365,CUST10222,2025-06-28,Gift Items,269.4
538366,CUST10219,2025-06-27,Furniture,283.0
538367,CUST10058,2025-06-27,Home Decor,247.92
538368,CUST10181,2025-06-23,Gift Items,48.84
538369,CUST10248,2025-06-23,Holiday Items,709.12
538370,CUST10170,2025-06-04,Toys,53.1
538371,CUST10223,2025-06-20,Gift Items,117.06
538372,CUST10021,2025-06-05,Electronics,19.76
538373,CUST10209,2025-06-27,Holiday Items,7.94
538374,CUST10191,2025-06-16,Gift Items,277.32
538375,CUST10121,2025-06-10,Holiday Items,1014.96
538376,CUST10178,2025-06-21,Home Decor,328.02
538377,CUST10226,2025-06-02,Home Decor,77.85
538378,CUST10102,2025-06-01,Holiday Items,184.92
538379,CUST10067,2025-06-27,Toys,676.1
538380,CUST10109,2025-06-08,Gift Items,461.52
538381,CUST10097,2025-06-17,Gift Items,584.2
538382,CUST10057,2025-06-02,Holiday Items,198.2
538383,CUST10155,2025-06-18,Kitchen,297.42
538384,CUST10165,2025-06-21,Holiday Items,586.0
538385,CUST10096,2025-06-26,Holiday Items,174.96
538386,CUST10020,2025-06-04,Stationery,136.88
538387,CUST10042,2025-06-10,Furniture,34.8
538388,CUST10003,2025-06-20,Fashion,20.36
538389,CUST10238,2025-06-21,Home Decor,269.28
538390,CUST10145,2025-06-19,Home Decor,136.52
538391,CUST10024,2025-06-11,Fashion,78.7
538392,CUST10073,2025-06-25,Holiday Items,117.71
538393,CUST10101,2025-06-25,Stationery,304.8
538394,CUST10085,2025-06-04,Holiday Items,255.18
538395,CUST10199,2025-06-26,Gift Items,172.44
538396,CUST10123,2025-06-13,Toys,71.49
538397,CUST10175,2025-06-05,Accessories,36.59
538398,CUST10244,2025-06-03,Electronics,213.02
538399,CUST10037,2025-06-21,Gift Items,389.52
538400,CUST10156,2025-06-24,Furniture,758.04
